beta,eta,gamma,gamma_over_eta,n,repeat_id,gradient_at_zero,gradient_at_true_gamma,local_gradient_slope_eta_scaled,default_solution_strategy,gamma_hat_default,gamma_hat_default_over_eta,l6_delta,l6_loss,default_loss,l6_gamma_hat,l6_solution_at_boundary,sample_min_over_mean,lower_gap_over_mean,sample_cv
1.5,1000.0,1000.0,1.0,15.0,202,-0.013858886161866693,0.7360172434550047,34.1903652506182,brent_root,940.2647347388967,0.9402647347388967,0.08,0.0063002960160303935,0.006528917920580392,934.9630557048276,False,0.5793149150891026,0.03643262346682196,0.3100976482741745
1.5,1000.0,1000.0,1.0,15.0,203,-0.06429266604830938,-0.5737612091537997,-6.966582395745413,brent_root,1165.00421021139,1.16500421021139,0.0,0.27475132805911484,0.2757596028691943,1164.7891840680431,False,0.5787967610290468,0.021107847712164358,0.49509142597046885
1.5,1000.0,1000.0,1.0,15.0,204,-0.038561615465331794,-0.24295221646007636,0.21922609478088936,brent_root,1225.1346881930415,1.2251346881930414,0.0,0.10581222338943416,0.11315681652654133,1220.8118371272094,False,0.6071817899947249,0.009562591872371393,0.3655588444601539
1.5,1000.0,1000.0,1.0,15.0,205,-0.046661813499516584,0.11019817652217738,29.53754529502241,brent_root,999.4572890407585,0.9994572890407585,0.0,0.03829242065487663,0.044867865840792415,992.9291794139826,False,0.6043324948551834,0.08535710886946735,0.36856947820622504
1.5,1000.0,1000.0,1.0,15.0,206,-0.05345017840469912,1.3137303043873183,23.879319385549344,brent_root,907.8637968125573,0.9078637968125574,0.48,0.026725305560931133,0.03975184336550401,954.4068216959988,False,0.5427516068905751,0.029734697751830644,0.3732931989627213
1.5,1000.0,1000.0,1.0,15.0,207,-0.017140304714418658,-0.08983089479513859,-0.052713556623102266,brent_root,1382.817580389476,1.382817580389476,0.0,0.16915843906873948,0.18532114258202786,1373.530403225729,False,0.6828995025666162,0.021776796594346996,0.25680551921122174
1.5,1000.0,1000.0,1.0,15.0,208,-0.024570069996457517,0.12997089494969752,6.24075226607423,brent_root,994.0941500815027,0.9940941500815027,0.24,0.01318980298780762,0.019608451742961767,1024.0708372815816,False,0.6082844920042891,0.1272532125855336,0.31105792028902696
1.5,1000.0,1000.0,1.0,15.0,209,0.02225530325305613,1.152236509999971,-1.4804830778152624,brent_root,464.2153843165719,0.4642153843165719,0.5,0.27439494830224076,1.4649773113594482,824.9763815455145,False,0.4898994330105207,0.028280681075288073,0.3346358754788609
1.5,1000.0,1000.0,1.0,15.0,210,-0.024030520026962855,0.34294987406364313,3.2633928501267624,brent_root,891.7299709022027,0.8917299709022027,0.5,0.07672327682870837,0.3237031302410625,1043.6011823341942,False,0.5526005877859007,0.16533029266298074,0.29409216352041656
1.5,1000.0,1000.0,1.0,15.0,211,-0.034342464065987933,-0.2608371854357182,4.2849069705388745,brent_root,1100.2819569265175,1.1002819569265174,0.0,0.06520898333072087,0.07012793865086023,1092.7915841562192,False,0.5568603801348736,0.030866122285512654,0.376398625255675
1.5,1000.0,1000.0,1.0,15.0,212,-0.005952979282004941,0.011529914853246077,8.991038372636018,brent_root,1037.8148863641436,1.0378148863641437,0.0,0.046063145798914046,0.11591216433858047,991.7263203765026,False,0.6404159033518609,0.0077235896653080885,0.30264760000875407
1.5,1000.0,1000.0,1.0,15.0,213,-0.05979876009045811,0.6237597255949812,39.832859811022914,brent_root,981.8140142488526,0.9818140142488526,0.0,0.04639264356050078,0.04750392545618232,976.4857251482618,False,0.5317690176451926,0.06862206703757838,0.40832566109633583
1.5,1000.0,1000.0,1.0,15.0,214,-0.0022062898843934592,1.0785671739150136,-0.4996009614071309,brent_root,635.9543309348248,0.6359543309348248,0.5,0.06840227984882681,0.6846012582945885,871.2379586048393,False,0.5639237013987686,0.07405383793100496,0.26718657113523686
1.5,1000.0,1000.0,1.0,15.0,215,-0.020773455066553884,-0.09104562567323303,0.3907789970846061,brent_root,1185.0891511524408,1.1850891511524408,0.0,0.13127260242300118,0.16944970107105387,1165.4012584890413,False,0.6999901076131219,0.004686453527199369,0.2734305602216207
1.5,1000.0,1000.0,1.0,15.0,216,-0.024954020846660815,1.0450138224808245,2.236295462559758,brent_root,599.3587248575236,0.5993587248575236,0.5,0.37717502460873087,1.1490756025346918,844.147384310153,False,0.47470553175740354,0.16246142194397284,0.31306533705719786
1.5,1000.0,1000.0,1.0,15.0,217,-0.015981505562126165,0.37917726454509965,9.286194017860128,brent_root,946.466996646769,0.9464669966467689,0.44,0.0027278820367329865,0.029348936978356686,1010.7924163729864,False,0.5777470166983226,0.08799994993657151,0.2928729873934046
1.5,1000.0,1000.0,1.0,15.0,218,-0.04728788672272239,1.1036149630760839,10.121013794898891,brent_root,883.7157537096541,0.8837157537096542,0.5,0.005133013634170193,0.0341230871997695,944.7824041360196,False,0.5618482003337494,0.12534624720712176,0.351493746350041
1.5,1000.0,1000.0,1.0,15.0,219,-0.02359233132381082,0.7770009711471231,9.92231645892171,brent_root,889.7383728223988,0.8897383728223988,0.5,0.10524556366588184,0.19844011896382252,970.880825766106,False,0.6582453907243353,0.095819063628486,0.22431537771675567
1.5,1000.0,1000.0,1.0,15.0,220,-0.03697172936278522,0.8272529045146683,10.840781665578806,brent_root,878.5535566613688,0.8785535566613688,0.5,0.0035215774291859473,0.07525409533731861,967.8869912920396,False,0.5700532192782565,0.08624161075196186,0.31236808759470835
1.5,1000.0,1000.0,1.0,15.0,221,-0.020753771487192586,-0.14928242286545082,-1.0737782047890816,brent_root,1285.9299284330782,1.2859299284330783,0.0,0.3648095941684413,0.37314041175534507,1283.8449298411858,False,0.7184216172253046,0.051519544683410724,0.32039854734627365
1.5,1000.0,1000.0,1.0,15.0,222,-0.02811155013501034,-0.38887144294625653,1.0976118176459528,brent_root,1109.9272326452126,1.1099272326452125,0.0,0.11115113534851989,0.11565121035059854,1107.9700281884036,False,0.626680026716669,0.02331574350752926,0.3218260508006963
1.5,1000.0,1000.0,1.0,15.0,223,-0.0791549850457508,1.3382348518205203,5.48532603489829,brent_root,783.3244588880018,0.7833244588880018,0.5,0.26369713193910904,0.4631029384430905,881.0792971010517,False,0.4717157965332103,0.1561071641807455,0.388564382016721
1.5,1000.0,1000.0,1.0,15.0,224,-0.026614340694675272,0.6957400549185417,11.668911170206385,brent_root,917.7960172624033,0.9177960172624033,0.48,0.061693774731714626,0.09912211982902294,979.7243619530468,False,0.6392863667041666,0.10098383908596927,0.2511382983785894
1.5,1000.0,1000.0,1.0,15.0,225,-0.017339941295772685,-0.023049612733131872,5.510959321019727,brent_root,1049.933238647492,1.049933238647492,0.0,0.051822547500111955,0.08899186411840296,1017.0494016337128,False,0.6591739195393027,0.007234902961987566,0.2949251761863953
1.5,1000.0,1000.0,1.0,15.0,226,-0.02038879540140347,-0.1796726371916839,0.9940117183795075,brent_root,1160.1944793906896,1.1601944793906895,0.0,0.04301289317635655,0.04985471757299624,1151.186933421308,False,0.6589464613672789,0.05968310369575385,0.2571910081902052
1.5,1000.0,1000.0,1.0,15.0,227,-0.025116117554514712,0.8971794814412256,6.090602810152853,brent_root,827.943377906932,0.8279433779069321,0.5,0.020964954091321545,0.1404719245378732,939.746211099296,False,0.55772169105956,0.17452559066522236,0.321746486834161
1.5,1000.0,1000.0,1.0,15.0,228,-0.01412315172986129,-0.13193544460033557,4.261144934981342,brent_root,1080.6521923978707,1.0806521923978707,0.0,0.11016900770444504,0.131319892314818,1071.382062536769,False,0.6507685576980342,0.011709663915765008,0.2870228550363706
1.5,1000.0,1000.0,1.0,15.0,229,-0.006687521855034748,-0.035026450103499654,0.8455413285705105,brent_root,1131.265595894891,1.131265595894891,0.0,0.209657233182829,0.2607216918947122,1096.253652269956,False,0.7496881156864413,0.0011697521025305728,0.2066934453212291
1.5,1000.0,1000.0,1.0,15.0,230,0.029450011622508297,0.5759755748784615,1.7889719556763748,brent_root,517.2258115493577,0.5172258115493577,0.5,0.2697360564539105,2.194856547937355,964.3141876574568,False,0.5453949275080029,0.1473543526445579,0.22665620108496828
1.5,1000.0,1000.0,1.0,15.0,231,-0.0263908765489898,-0.18762558168614477,0.4135494722466641,brent_root,1228.5250667357486,1.2285250667357486,0.0,0.0926666005147834,0.10036243786051177,1222.9435724552216,False,0.6735185798777774,0.04320401672005988,0.2701002253860669
1.5,1000.0,1000.0,1.0,15.0,232,0.011198528033803513,0.21805658210366058,5.090799156369905,brent_root,892.013329100078,0.8920133291000779,0.22,0.0030363228142781694,0.09591764805247961,1004.5698915280352,False,0.624169088947473,0.0108246016030955,0.27035882458067134
1.5,1000.0,1000.0,1.0,15.0,233,-0.03290360762421533,-0.47344047458766314,0.893514595073516,brent_root,1121.180623982577,1.1211806239825768,0.0,0.17123853662224867,0.17383958322975773,1120.3423718490965,False,0.5992571868785936,0.028116523550358468,0.37951718891233477
1.5,1000.0,1000.0,1.0,15.0,234,-0.053636492268704004,-0.7416238587802433,22.501114465669474,brent_root,1047.0147543397334,1.0470147543397335,0.0,0.13403046147293793,0.13722831584662096,1045.7557267649563,False,0.5630005279427842,0.021508495165900712,0.42536222906904264
1.5,1000.0,1000.0,1.0,15.0,235,-0.03575139787278429,1.0707572210881637,26.210282903386265,brent_root,925.8592131366294,0.9258592131366293,0.32,0.006669659915354656,0.012237668413110279,953.5818250047638,False,0.5691247566747569,0.07157811145733732,0.31999018762049036
1.5,1000.0,1000.0,1.0,15.0,236,-0.01416513959789918,0.25618180512117156,8.999152290463803,brent_root,955.2280911412234,0.9552280911412234,0.2,0.004312834392070434,0.014381685315868562,991.358960587495,False,0.6156989621141346,0.04840271541890511,0.2821911739765837
1.5,1000.0,1000.0,1.0,15.0,237,-0.01991317237506472,0.7840630884302131,7.265694305388303,brent_root,811.5849176692888,0.8115849176692888,0.5,0.024026633327249036,0.2553610292205071,957.6014497427224,False,0.5763417208905952,0.04011443417530058,0.2791744510725444
1.5,1000.0,1000.0,1.0,15.0,238,-0.02393629735676571,0.9733548199180517,4.049001254092337,brent_root,696.3795401631411,0.6963795401631411,0.5,0.11690564427243054,0.6291581165278111,896.4045110587798,False,0.5425353547359957,0.1438885592389336,0.2720374633514018
1.5,1000.0,1000.0,1.0,15.0,239,-0.005717144010476531,0.7830656282190375,0.3188750877242883,brent_root,584.2846413050108,0.5842846413050108,0.5,0.18320108798260584,1.0156827132295625,867.8224574176829,False,0.5212530379499737,0.053039798048524656,0.30067611628901253
1.5,1000.0,1000.0,1.0,15.0,240,-0.008098131585514845,0.2559834081842092,7.595741908735963,brent_root,938.7164850556652,0.9387164850556652,0.42,0.009778215353023806,0.08687045589485573,1035.5071296805631,False,0.6272087557673093,0.06449440739671573,0.23749658736471146
1.5,1000.0,1000.0,1.0,15.0,241,-0.012058616596716924,0.30547095937582236,49.0637721112459,brent_root,988.039980609265,0.9880399806092649,0.0,0.04582482162167681,0.06553200275850182,973.1818389419864,False,0.569085195998746,0.024062810333010266,0.33983207926788295
1.5,1000.0,1000.0,1.0,15.0,242,-0.024735121703359005,0.307730814969524,4.953452772717041,brent_root,902.8569374507349,0.9028569374507349,0.5,0.01718453112299663,0.19389861056810045,1048.2780021188478,False,0.591797760322221,0.015888127818327775,0.2892546729945643
1.5,1000.0,1000.0,1.0,15.0,243,-0.07055911182267081,0.8964806906701075,9.530475052071582,brent_root,889.2491153135899,0.8892491153135899,0.5,0.11831376968747778,0.2079779500992413,958.0051532748856,False,0.4948882140869496,0.13684954053696624,0.4059918702091729
1.5,1000.0,1000.0,1.0,15.0,244,-0.04219622039669655,1.0860159380875205,6.798385013071098,brent_root,809.7929481105913,0.8097929481105913,0.5,0.04453571592941737,0.2223024204355556,918.7570493542172,False,0.5660679232269517,0.09495402608073403,0.28661499632669013
1.5,1000.0,1000.0,1.0,15.0,245,-0.04229700189987201,0.5818793970219016,9.209872569251276,brent_root,910.7756280934022,0.9107756280934023,0.5,0.010747480946513798,0.05995134277666163,993.5673900884256,False,0.5618048058288108,0.0226429620397837,0.35511847847286093
1.5,1000.0,1000.0,1.0,15.0,246,-0.025607284229443174,0.41642642154816367,12.247148068821097,brent_root,947.1528788247023,0.9471528788247022,0.5,0.027619635396355494,0.055651942526007345,1011.717952077328,False,0.5573563134837726,0.0442950479896066,0.31492229209841266
1.5,1000.0,1000.0,1.0,15.0,247,-0.007745456665629763,0.40717698682640746,2.95241993060179,brent_root,772.6688885793337,0.7726688885793337,0.5,0.10758083915966093,0.8502250629585161,1034.0234203371167,False,0.609748741157459,0.04544999665052784,0.2276006864327934
1.5,1000.0,1000.0,1.0,15.0,248,-0.011786755058094723,0.29575869808480904,8.354622949475596,brent_root,931.032999851238,0.931032999851238,0.38,0.005338049487009376,0.06076431963676335,1016.072495856479,False,0.6209071682800723,0.023210134148780915,0.25730254498440086
1.5,1000.0,1000.0,1.0,15.0,249,-0.014710227002969338,1.7104428326000454,14.777971611697177,brent_root,804.7486636368651,0.8047486636368651,0.5,0.06893003260325752,0.19585463809577425,913.8103879741716,False,0.5173147604705874,0.09842060072080616,0.3284725206124271
1.5,1000.0,1000.0,1.0,15.0,250,-0.05182274572334272,1.1733422223313328,5.739718012396648,brent_root,833.7001977407298,0.8337001977407298,0.5,0.02155994115430091,0.10897308712613095,915.9752111378192,False,0.5434257341893572,0.11997037401802717,0.3427511657685822
1.5,1000.0,1000.0,1.0,15.0,251,-0.0066296530291549555,0.0031871574215412367,6.089962348626879,brent_root,1046.8780690696522,1.0468780690696522,0.0,0.043724092417779775,0.06982485666359016,997.551631366934,False,0.5509191753917873,0.012045446728673996,0.3685432783085074
1.5,1000.0,1000.0,1.0,15.0,252,-0.029518823518705797,0.4157742038486691,3.840824344434708,brent_root,872.0330249541821,0.8720330249541821,0.5,0.0692874698141423,0.33979526780638286,1023.1630812419044,False,0.5743048435610578,0.10995569994260633,0.27202364446485866
1.5,1000.0,1000.0,1.0,15.0,253,-0.022864670507304955,3.002974537131314,10.31284578823001,brent_root,886.9186869362886,0.8869186869362886,0.08,0.030756102529111998,0.030783129226561352,881.9405729547854,False,0.6121618456065837,0.024681275686926626,0.29367311900861254
1.5,1000.0,1000.0,1.0,15.0,254,-0.015839946114769323,0.49645233076784123,2.921288409632088,brent_root,751.1758467704365,0.7511758467704365,0.5,0.18137403547971317,0.8508470955804581,1002.3325333219268,False,0.5410966574204492,0.1922704637929894,0.2705308479391409
1.5,1000.0,1000.0,1.0,15.0,255,-0.018977370067752325,0.1051749908319681,5.596164595990756,brent_root,998.7009447426777,0.9987009447426778,0.5,0.012418965612955243,0.055590184154561205,1075.4164357330503,False,0.5901850896504081,0.07648499865652808,0.2705876276684487
1.5,1000.0,1000.0,1.0,15.0,256,-0.05567247514034658,0.42770769669093245,14.750089586820764,brent_root,961.0138709886892,0.9610138709886892,0.5,0.041501962908738116,0.05717122997929369,1009.1815048258184,False,0.545855801669853,0.03592812782823733,0.3656591336338919
1.5,1000.0,1000.0,1.0,15.0,257,-0.02198371634720884,-0.27397262358916036,1.4906086858589045,brent_root,1107.8467264176497,1.1078467264176497,0.0,0.08166275692983811,0.08900810203934366,1103.9815527449134,False,0.6221750176061358,0.04664894909424211,0.3125156754871691
1.5,1000.0,1000.0,1.0,15.0,258,0.004341363857505462,1.3577504396006048,20.966944715011532,brent_root,800.7896750016863,0.8007896750016863,0.34,0.021820976709526093,0.1550638090525189,922.8318536530757,False,0.6141078675516577,0.043707151243502634,0.2577729629564853
1.5,1000.0,1000.0,1.0,15.0,259,-0.02395708305726204,0.3331911297045278,9.448037376220663,brent_root,940.958347454664,0.940958347454664,0.34,0.020028650627338076,0.05228013122746947,1002.6301940068406,False,0.6383526853679701,0.005740526294647383,0.26445317121456846
1.5,1000.0,1000.0,1.0,15.0,260,-0.005788742305451497,0.01922440458409284,0.5556425388877253,brent_root,1156.7962627612987,1.1567962627612987,0.44,0.1799007129793318,0.36533310986415546,1285.6840315786233,False,0.7203959307482702,0.052281553229877036,0.1670176176605059
1.5,1000.0,1000.0,1.0,15.0,261,-0.03018424821634383,0.6173990658043143,33.59703717193316,brent_root,961.2171835413504,0.9612171835413504,0.0,0.010970139261528398,0.02046978164244386,940.7564768336862,False,0.6020743462840433,0.0315514844144886,0.31896770021594384
1.5,1000.0,1000.0,1.0,15.0,262,-0.07415879764819294,0.8593492033796498,7.805639968562402,brent_root,853.7456127860701,0.8537456127860701,0.5,0.3583396917961099,0.5444373722043465,945.0145991211176,False,0.4888958932278618,0.10142674597631432,0.3597844971852229
1.5,1000.0,1000.0,1.0,15.0,263,-0.011939570070897347,0.3366617939798431,2.8017344752402877,brent_root,834.9007962910302,0.8349007962910302,0.5,0.06611389998617972,0.5192120917427645,1052.5702117703504,False,0.5982125461196124,0.018528396726681745,0.25860526453064536
1.5,1000.0,1000.0,1.0,15.0,264,-0.03946839853949047,1.2450339530557977,31.718579105914642,brent_root,942.9115209501205,0.9429115209501204,0.36,0.053339878382279014,0.05557181858049393,963.2210378934666,False,0.5272398966130784,0.06947312440130553,0.3643958873961811
1.5,1000.0,1000.0,1.0,15.0,265,-0.012355968025408807,-0.13046476125373085,0.6510894110725068,brent_root,1151.0866231661273,1.1510866231661274,0.0,0.3034149777095122,0.3154318012228584,1142.9824536076278,False,0.7663775755251947,0.06688065833540659,0.2010984933107225
1.5,1000.0,1000.0,1.0,15.0,266,-0.030259107430149375,-0.1321643498120792,3.4963734122510366,brent_root,1077.9738755488472,1.0779738755488473,0.0,0.044018620798812316,0.05835426784684926,1063.5248924980665,False,0.6564798763620989,0.009876883397391647,0.29100332365390097
1.5,1000.0,1000.0,1.0,15.0,267,-0.0004408117143144436,0.5872828053769424,4.13337337276671,brent_root,785.2519171712164,0.7852519171712165,0.5,0.1380091962621545,0.5871618325750583,983.5188243609128,False,0.6720063555230801,0.0009954808767361964,0.22200510409246715
1.5,1000.0,1000.0,1.0,15.0,268,-0.06850915265140556,0.22366443698429955,16.505362351208635,brent_root,988.9520302794982,0.9889520302794982,0.36,0.018624925112524744,0.020865235160492577,1010.9315011776022,False,0.5435601969479155,0.11474587555733844,0.4133197309788343
1.5,1000.0,1000.0,1.0,15.0,269,-0.08772655302718844,1.3597700784443636,40.080869355022635,brent_root,951.892337379323,0.951892337379323,0.0,0.034660912027656164,0.03730685561021124,942.9978114929478,False,0.5423209028855664,0.020282524545650837,0.4578875321173528
1.5,1000.0,1000.0,1.0,15.0,270,-0.03220637272569002,0.42880780882685343,11.526604079169328,brent_root,953.0459065973827,0.9530459065973826,0.4,0.011218428907406512,0.026489151192069058,998.3080566781712,False,0.6120753469787859,0.08682508959076322,0.28148961456584803
1.5,1000.0,1000.0,1.0,15.0,271,-0.05566070587722709,-0.3432569299068533,2.646507320498916,brent_root,1159.8128516828865,1.1598128516828865,0.0,0.06315346997918053,0.06932324284299254,1155.2241401568197,False,0.6057001337236861,0.05050088108053625,0.37911243709402165
1.5,1000.0,1000.0,1.0,15.0,272,-0.035173610042265026,-0.27183682770391426,-2.11845605279818,brent_root,1223.472605562702,1.223472605562702,0.0,0.3470421632954498,0.3502872565784045,1222.769560853052,False,0.6970063117677954,0.032937836593569435,0.3393102395009404
1.5,1000.0,1000.0,1.0,15.0,273,-0.05430304125957448,1.2724045484027229,7.369134314881243,brent_root,821.9484513574181,0.8219484513574181,0.5,0.09594351939581428,0.22627498528041828,912.48548124488,False,0.5052316585197155,0.09213619353792737,0.36998691786895266
1.5,1000.0,1000.0,1.0,15.0,274,-0.017779995037788054,-0.16356289780280014,2.010136186544587,brent_root,1164.0153282432464,1.1640153282432464,0.0,0.06973280226631941,0.08080222769296921,1156.6036161808536,False,0.6527500288640955,0.05415897873357411,0.2761554379476851
1.5,1000.0,1000.0,1.0,15.0,275,-0.05586875169689663,1.2089609480333867,21.9321091778236,brent_root,933.906500587641,0.9339065005876409,0.5,0.025052748790143325,0.03394723030642334,964.2796846908144,False,0.5462289878775505,0.06577991346890667,0.35256408400063033
1.5,1000.0,1000.0,1.0,15.0,276,-0.10560633975094115,1.4687427107517599,7.965862409424953,brent_root,866.2571046024938,0.8662571046024937,0.5,0.10408650793827941,0.16054565513580726,918.6024625812836,False,0.48264514510976864,0.12554545598121195,0.48669492700858136
1.5,1000.0,1000.0,1.0,15.0,277,-0.009097704642260049,0.6525867156392492,1.3492553877669349,brent_root,641.4475750263259,0.6414475750263259,0.5,0.2444352947606127,1.0843298986271845,923.1463055917256,False,0.5506250873348587,0.22470005463612294,0.25497907541623427
1.5,1000.0,1000.0,1.0,15.0,278,-0.01140230989750994,0.4485237855726629,5.70126216129659,brent_root,865.2269276550086,0.8652269276550085,0.5,0.06638895118937416,0.34022239689481243,1012.0571917809934,False,0.6367521342979816,0.11616845277322069,0.21792623531983912
1.5,1000.0,1000.0,1.0,15.0,279,-0.0182846930825194,0.4935768929488057,7.798335110524716,brent_root,898.6442961187054,0.8986442961187053,0.5,0.04582521261701311,0.1547309282161941,1001.6721633855716,False,0.6249944399440881,0.12826589099648988,0.2488330920251592
1.5,1000.0,1000.0,1.0,15.0,280,-0.05737807328332467,-0.2584325755750122,8.180325151332019,brent_root,1084.5368660255967,1.0845368660255967,0.0,0.08215917533233016,0.09211464989757624,1077.2217912435744,False,0.5535300061702919,0.01933019698022097,0.42880532088962936
1.5,1000.0,1000.0,1.0,15.0,281,-0.04625673880034882,-0.0650580440851769,7.397077105403483,brent_root,1041.9275632431982,1.0419275632431981,0.06,0.00396614032304726,0.004153387024493518,1035.2875765016397,False,0.606467931535941,0.09443600189836689,0.33943406334688864
1.5,1000.0,1000.0,1.0,15.0,282,-0.0040127562436632,0.345734462458534,14.326454128890411,brent_root,925.6559342874123,0.9256559342874122,0.16,0.003821094025544775,0.010361375586697048,956.9771849341494,False,0.60707892101436,0.027091619247639157,0.28760373701690084
1.5,1000.0,1000.0,1.0,15.0,283,-0.05698973064164671,0.040466084169267134,3.600895111624578,brent_root,1031.372527601474,1.031372527601474,0.5,0.06842780537453427,0.15902413670775437,1126.9378624574356,False,0.5560283514413764,0.1554611075624001,0.34981283487838855
1.5,1000.0,1000.0,1.0,15.0,284,0.0001323589615096324,0.08856468648165511,4.5344087865922695,brent_root,1008.6396397019395,1.0086396397019395,0.1,0.10963935680613689,0.10963935680613689,1008.6396397019396,False,0.7010011268367103,0.017333109284320927,0.2234873163865844
1.5,1000.0,1000.0,1.0,15.0,285,-0.02636913627886613,0.3466484108728015,3.834611002291469,brent_root,906.6145913081929,0.9066145913081929,0.5,0.06023274112135003,0.19702032657364973,1037.0826876564363,False,0.5921507184176549,0.18403237124196786,0.2925524158326172
1.5,1000.0,1000.0,1.0,15.0,286,0.0038043699511091903,0.16465625372330267,3.943088172289103,brent_root,953.7150750139269,0.9537150750139269,0.24,0.005302068032075739,0.06598144980505169,1039.749432612478,False,0.6316098923187226,0.02182279216003593,0.24350623113412156
1.5,1000.0,1000.0,1.0,15.0,287,-0.003357986795686757,0.16903337100033858,4.115477139427974,brent_root,966.1236636958402,0.9661236636958401,0.4,0.03316021122706754,0.13095640025612387,1067.0562491002804,False,0.6521327084949154,0.06873885019628248,0.21315948551417116
1.5,1000.0,1000.0,1.0,15.0,288,-0.04783059936214527,1.6196807293774647,15.91594439879027,brent_root,881.0580424112104,0.8810580424112104,0.5,0.019116690819848667,0.05078100179281581,929.6799684800876,False,0.5472016539828273,0.09137822279273444,0.3318975750103976
1.5,1000.0,1000.0,1.0,15.0,289,-0.012986193735257357,-0.09821997629464545,0.17908203725846747,brent_root,1245.329434709296,1.245329434709296,0.0,0.10712683920801502,0.12169765552925285,1237.1731881767646,False,0.6707666104900641,0.037728206201095786,0.2538520262562585
1.5,1000.0,1000.0,1.0,15.0,290,-0.04123433518060701,2.615283726835978,14.570530634133219,brent_root,885.9422182440296,0.8859422182440296,0.3,0.01837567583078345,0.021218402022766487,906.1091921006254,False,0.5469460846842319,0.0857919565624985,0.34889437652326294
1.5,1000.0,1000.0,1.0,15.0,291,-0.026282895987178215,0.20523680860993376,2.8177427028082236,brent_root,935.164479932068,0.9351644799320681,0.5,0.09874196309847354,0.4085994125421149,1106.3574727678758,False,0.5970228287171205,0.15254405081232153,0.2509280246678998
1.5,1000.0,1000.0,1.0,15.0,292,-0.03594281296921134,0.011659053336319135,6.794569455010247,brent_root,1025.7933912964975,1.0257933912964974,0.3,0.00894342790183826,0.01479759026430643,1055.0698983823024,False,0.5893299447781413,0.06370403907821527,0.3090931590457865
1.5,1000.0,1000.0,1.0,15.0,293,-0.08308865100336897,1.9257861856328733,25.17517943763096,brent_root,921.9540120046728,0.9219540120046728,0.38,0.03713049382367575,0.03909841633648677,941.9217274228256,False,0.526644365330276,0.08401598787247283,0.429400448100242
1.5,1000.0,1000.0,1.0,15.0,294,0.024345189920290583,0.6048547425760233,0.7431635122408237,brent_root,502.77757462670303,0.502777574626703,0.5,0.34636313632539867,2.2478454996698267,928.9159417477584,False,0.5514362549351979,0.2029336046421421,0.2176539712711317
1.5,1000.0,1000.0,1.0,15.0,295,-0.026633659877453746,-0.1375961140347596,2.723605188985381,brent_root,1096.6281241127556,1.0966281241127556,0.0,0.05951317580635711,0.07277107991269036,1083.485310996347,False,0.564090890508576,0.026721266225104717,0.3666967120913883
1.5,1000.0,1000.0,1.0,15.0,296,-0.0012331418089669356,0.0008681635548637445,0.48639465645340335,brent_root,1179.4325984681539,1.179432598468154,0.02,0.14523688312238753,0.24259123752968104,1119.1122073521974,False,0.7290949703990109,0.007703972056179103,0.22199612316028366
1.5,1000.0,1000.0,1.0,15.0,297,-0.013278461071729378,0.29790310058739844,2.0483082464707536,brent_root,838.8786579521376,0.8388786579521376,0.5,0.16369635250475337,0.7858078750396311,1086.9124552813712,False,0.566989821818319,0.12563291692594775,0.2515837222275947
1.5,1000.0,1000.0,1.0,15.0,298,-0.028490058315100864,0.4354907237696346,5.440402892078209,brent_root,899.0277746551129,0.899027774655113,0.5,0.028062712203641517,0.1660883853270934,1013.4852400955674,False,0.5740253772050287,0.1589328710662212,0.29356219455826355
1.5,1000.0,1000.0,1.0,15.0,299,-0.030855928320642257,-0.021212639235356955,8.12634794894976,brent_root,1025.3152599408759,1.025315259940876,0.1,0.05000916866876874,0.05000916866876874,1025.315259940876,False,0.6552512716940734,0.08551799796448707,0.2648533426827916
1.5,1000.0,1000.0,1.0,20.0,200,-0.009023558474521548,-0.026066981744787207,96.704141597218,brent_root,1003.843663145422,1.003843663145422,0.0,0.25385659188090137,0.264795287963026,1001.1692357269671,False,0.6675838387847968,0.025855702061123507,0.2749124112985634
1.5,1000.0,1000.0,1.0,20.0,201,-0.02541763275327998,1.0617252072387768,13.796977675480912,brent_root,832.2641538136957,0.8322641538136957,0.5,0.009046452614873114,0.14544435580842616,948.896630115862,False,0.5593050394651996,0.029164819570573163,0.31289186378011363
1.5,1000.0,1000.0,1.0,20.0,202,-0.02300629801362212,-0.22849047230643485,2.416461981708819,brent_root,1109.804611051802,1.109804611051802,0.0,0.027329798635794093,0.033844472771374506,1103.0953168023386,False,0.6177596117760378,0.04598521123379799,0.2950656461145935
1.5,1000.0,1000.0,1.0,20.0,203,-0.038361386523965174,-0.37821710195040026,19.2998207187065,brent_root,1037.5317484764141,1.0375317484764142,0.0,0.05236689209644711,0.05734583803546624,1033.9423661768303,False,0.6103754944568285,0.047561581523031866,0.3354564748581906
1.5,1000.0,1000.0,1.0,20.0,204,-0.005066990661147623,1.0854503656344343,6.577779374007457,brent_root,713.8823699795216,0.7138823699795216,0.5,0.0390200161414474,0.5050804194315281,925.689425541961,False,0.5559515773930422,0.009523900105736895,0.28612327680002914
1.5,1000.0,1000.0,1.0,20.0,205,-0.05509529956112233,-0.5987004763038715,6.384507621580425,brent_root,1065.5530044369061,1.0655530044369061,0.0,0.059930923024823404,0.06333681050662755,1063.3324092875412,False,0.592063681906309,0.051655553693055536,0.39174034272825536
