n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,optimal_delta,best_relative_mse
20,1.0,1000.0,1000,1125.8481946777938,1125.9390736924734,1154.6268396929545,1288.0941577125323,1431.616479876055,1446.4518932220772,1448.949773643961,1663.301911480054,1710.0890049771815,1725.225627548592,1910.6832791968645,1974.754028489331,2150.0755364922743,2163.6317980076046,2211.4918143489303,2260.9050570751488,2346.0209434967746,3128.0073751715836,3743.111131261468,5823.802270994512,0.581,0.006831410646779803
20,1.0,1000.0,1000,1048.3414670954846,1057.5436196093972,1109.1214092469086,1143.2281454625384,1173.222864775385,1183.9484166232214,1286.1324608729408,1309.7945784874414,1553.5252487229532,1630.3269946325054,1733.731289709312,1855.8172138160085,1943.205425102178,2045.3895531858886,2054.573756292073,2145.5935200082376,2296.8509839496846,2470.514310173558,2472.326718244067,3421.0756518737767,0.101,0.055218532126566015
20,1.0,1000.0,1000,1007.6833905406262,1046.3842698445906,1070.4257445308176,1246.9818721542263,1271.0913852515034,1298.1338241557423,1363.747140833647,1376.3446261544493,1382.3920195704159,1503.977470885349,1586.3310675030366,1591.8919609732447,1701.6624613948209,1726.0498177299075,1798.676956509544,1969.0759708619307,2418.40359387396,2418.982772092128,2528.256126653565,2558.634942901067,1.001,0.12646973148635715
20,1.0,1000.0,1000,1072.838867667062,1190.337200719208,1197.5679988360819,1246.9889563759946,1265.9023152701916,1321.4279590882925,1569.2815913515726,1663.198835525019,1781.8572019393505,1827.8585761708064,2263.173416277334,2388.9124172140546,2542.768035804522,2611.701351249015,2744.408721352299,2760.801734059216,3072.252783853501,3430.2268903290856,4349.448610805211,5608.930747775503,1.001,0.08936831695791524
20,1.0,1000.0,1000,1030.556168673015,1125.3607205123399,1199.0621489003815,1210.8714568601868,1300.0548707144867,1367.711174920168,1399.8898096259184,1413.291221084808,1425.8845892856752,1456.864639926135,1481.63431930359,1599.6233972579716,1758.356350276723,1875.825780483036,1888.190134073699,1898.2394586873775,1912.3475112589294,2114.5602002958617,2305.9319342642784,3288.7743834633357,1.001,0.20233171788166587
20,1.0,1000.0,1000,1013.2840709081419,1236.4373410683902,1265.6771601005812,1275.041821875657,1290.9500233122353,1752.3392394317166,1857.2835744991653,2085.93630023254,2141.8497625180803,2171.5708084761795,2280.676944461642,2318.2833150605925,2349.571569537622,2468.809940775417,2562.3982110706606,2740.197713677047,2812.062671783171,3254.815401352898,4114.321770276234,4189.2320760640705,1.001,0.4091829111037865
20,1.0,1000.0,1000,1007.7419250100829,1080.319922376704,1181.407755557408,1212.4821202790095,1299.9446084962406,1368.8831032256533,1383.1812850538593,1491.162124685867,1507.4676945055724,1524.7037712321985,1554.3588123423679,1569.5392530260892,1576.8386762955656,1668.043550743395,1725.6587673923145,1802.9414018353723,2032.6243472959534,2840.5819604224744,2910.2460524800235,3160.1256483877546,1.001,0.12252965675234079
20,1.0,1000.0,1000,1019.8362609598829,1055.8971347629251,1073.2248195149782,1101.5261299547026,1166.7020230125204,1275.3719369737153,1547.9162316805669,1620.3523262618692,1664.4077779592594,1666.9422597670114,1834.9880563919965,1899.4839408116973,1996.9688724527032,2101.106959247696,2167.7333968680414,2220.186999418057,2376.446547620721,2396.004128445172,2456.128458647947,3594.9206024367772,1.001,0.02414739694975712
20,1.0,1000.0,1000,1039.0912241576957,1041.2223283577337,1191.7961083955306,1265.207608132599,1269.929574940831,1351.030006298579,1394.0546908053404,1464.9221357665788,1537.4404354332387,1885.3251484935754,2534.216439304948,2638.715829188681,2797.1604723507016,2862.8092418170554,2906.1914206036763,3208.27316061378,3208.6863756288467,3671.9391416070325,3764.1886659701445,3799.4893204802192,1.001,0.10745694221963689
20,1.0,1000.0,1000,1073.0725847953704,1203.0193774784625,1244.431446398483,1395.9073386303567,1402.7362773739799,1408.0673531663451,1428.7399028065122,1435.1617632009606,1516.8671885874853,1535.8855470134276,1554.6557953075423,1570.902483415516,1573.9263199340658,1860.7641475006735,1944.7048796460012,2245.5692999316743,3181.730756935395,3486.0374922273063,3487.1518378105884,4180.507261941682,0.881,0.04811513100738843
20,1.0,1000.0,1000,1069.4522257549827,1074.9054575118064,1100.0631327770038,1194.880924971145,1303.9808627147638,1536.5516496013029,1556.2182088034788,1565.0700729768187,1609.8953867846863,1634.9485644333217,1729.1100322821144,1735.4465471984845,1767.8087874200555,2042.4527792076638,2285.5140460476578,2485.6586926573723,2488.8031573279736,2857.0285972703014,3807.825214663894,3819.4839348757464,1.001,0.01286289343871397
20,1.0,1000.0,1000,1000.8353467344307,1055.9009556419712,1062.4729754310483,1093.8199216156133,1345.294306039265,1359.162751010936,1418.5125885138768,1427.0503980241658,1479.3898416583288,1579.8423156611213,1605.7472992854387,1768.3856480277423,1824.749930707372,2105.2465666905787,2132.971755143319,2172.6657960611255,2202.236967888777,2952.899487140492,3109.8101853044004,3747.9017314244293,1.001,0.02037502888085326
20,1.0,1000.0,1000,1051.5399639434675,1203.4797739537403,1246.5522415430123,1251.6055040811418,1298.0219597127768,1304.318055102591,1324.1031840956985,1364.0076513607587,1369.5215700418553,1454.275107953597,1478.4904323228282,1486.985160745802,1791.7257726775456,1869.1052982705028,2020.2844396377882,2070.125441825348,2188.6020449907905,2190.316643249128,2391.331113065846,3514.5381779584563,0.851,0.23755026782509348
20,1.0,1000.0,1000,1049.332061786772,1150.9319335798784,1186.9018200865744,1359.2632776174921,1392.7945609995709,1436.4283656372445,1587.092855041752,1607.1434592193004,1735.8471333023206,1844.9536406874922,1849.0449327383003,1894.3642402798346,2007.7910957638233,2121.121599753542,2515.268309066895,2544.5267218028066,2562.032197329335,2843.889607538622,3545.1303792092644,4531.268119760891,1.001,0.064142402001696
20,1.0,1000.0,1000,1001.2795755595715,1111.1002416848867,1147.1344391525765,1180.73808951504,1188.5807147229339,1269.4178518247304,1307.4916000489252,1377.5536582545212,1441.1815393226877,1691.930903014506,1713.3006476531004,1739.1074636788276,1800.7164619661198,1957.6537765151088,2077.9462419677957,2250.1849506376875,2451.5854111933922,2486.219955768579,3094.0437479008588,3198.1225157215895,1.001,0.0536224108563234
20,1.0,1000.0,1000,1018.5783445851707,1081.7155708860769,1108.7093827876245,1134.0094094802407,1314.4955233138824,1392.3834924374114,1442.3308203148324,1592.0436566516914,1653.8357940106166,1705.7878332635105,1750.3337420894736,1887.5520914469498,1905.8140800080062,1944.578854673602,2187.8024294059783,3183.2846739257425,3791.8240338947353,3851.70406228192,4156.508609314158,4656.854502849387,0.781,0.032967259996910525
20,1.0,1000.0,1000,1035.3910354958716,1083.3142649811089,1174.4998195123278,1272.3972256743677,1303.4879983203255,1385.4760754660986,1604.9033428236366,1777.3036224670275,1813.1953970993577,1841.599265045023,1859.264288848524,2214.3229598833586,2242.404709828961,2777.106958782906,2889.1038516225053,3149.6021990326503,3160.279873340258,3327.867410486327,3437.7929932954585,3459.3288856107106,1.001,0.08694304560626735
20,1.0,1000.0,1000,1004.8112575358617,1063.8458565315364,1143.8405077678174,1166.2190915262377,1208.4774393085684,1300.2365735518904,1427.7853016904437,1516.2516402578465,1582.6100453279296,1758.6024502454488,1986.9526894381825,2249.327194758446,2269.0005392335615,2449.224852398953,2503.8612414766567,2567.1422931286147,2665.0508514226476,2666.3381255110307,2720.6285486671645,2746.5539578482253,1.001,0.00952208821650485
20,1.0,1000.0,1000,1146.9116339570728,1231.7584542333102,1313.8088936704517,1373.0550766351196,1385.2138207427552,1496.8565667946177,1515.6248289106948,1654.0310170789962,1775.5315481214793,1800.2364217393138,1816.8187863083522,1852.350849814076,1863.4392591335009,1900.9449216909009,2016.1465099705833,2096.774075386107,2263.122319336817,2552.4243048101453,2866.267535560458,3323.3410798169934,1.001,0.14920667975898674
20,1.0,1000.0,1000,1037.1498039662295,1070.5296449637535,1294.1055030769721,1316.7705999633395,1317.2239410648965,1515.8733853436515,1595.7676306882422,1613.1871425002569,1705.6106222699805,1771.8002194512992,1852.8720123881553,1945.0144336282276,1993.7070662759743,2025.7680835125977,2118.569826528783,2412.2320481555616,2589.338259889117,2780.2145081462095,2948.1837253354943,3647.9256104132014,1.001,0.1555974190456021
20,1.0,1000.0,1000,1067.2491514756982,1107.7965000377774,1212.3034260732345,1214.2936373992222,1395.6955531486267,1420.819638317665,1533.0221138342708,1569.8434952528555,1650.8552184587527,1693.1179331398873,1788.6053772739401,1854.294683635083,1858.7955249264796,2125.32037858452,2252.8059903074673,2462.0466875352195,3174.1727379442777,3185.6973935184574,3792.275713661354,4232.025267937231,1.001,0.007390478276014469
20,1.0,1000.0,1000,1008.3088443240092,1034.5072674407827,1062.2928407286315,1114.5818519825095,1189.3693009610538,1413.8048768348738,1597.5158353560303,1665.6765994400785,2092.090550531452,2465.7254838514514,2749.0693256122095,2843.0670089869436,3167.909134166902,3197.1107889737877,3566.1763120524015,3678.6076225676325,3840.090531104787,4127.722591169392,4194.86528441673,5162.809729408245,1.001,0.4571712811560852
20,1.0,1000.0,1000,1051.9113087707549,1107.2195096292376,1250.9935855442513,1339.9235966066892,1389.9703694496695,1578.2778472255254,1602.621034446529,1614.761510180635,1633.8701045224616,1797.866139116854,2045.4353525356248,2100.1847283228844,2133.254743988182,2159.0257303012822,2517.0513035671397,2533.31234799429,3263.703104427112,3620.69913132472,3748.8354268451685,10147.907770741806,1.001,0.14963542948502326
20,1.0,1000.0,1000,1049.1494140719801,1084.2971799522772,1155.240073572035,1239.746509374426,1241.663503772281,1312.4763591607102,1317.6427000900833,1354.9804039017297,1458.877195109655,1568.1545583752845,1626.3749903303735,1643.028632689038,1694.9835437249008,1757.4043309142705,1888.1449975276919,2040.4061181941208,2205.557130187628,2206.455999236071,2447.7534338628802,2504.2539206160864,1.001,0.14122374717277858
20,1.0,1000.0,1000,1023.3568309372714,1046.647132507795,1080.2718133231049,1139.380032974913,1162.048864309256,1168.8298761865522,1306.3138012637974,1459.9053430951249,1894.1663914646192,1952.8457805701507,1955.6946536290238,2038.7667969781023,2316.8153341457564,2374.961578257905,2431.27919048037,2441.4405321412805,2462.4197865259794,2823.1555559243943,4107.34549596513,4206.753411252688,0.281,0.004187282041722498
20,1.0,1000.0,1000,1030.0079648993192,1068.5578503281931,1124.6909040792636,1230.904882903344,1406.9677630427138,1449.974905403783,1598.0467677132474,1607.5029232585844,1893.229757491993,1971.834347867548,1986.8942862223985,2001.4713501814995,2654.407597665097,2731.7835008092443,3298.6762346612395,3564.08507799427,3714.1918733862713,3856.4070194643787,4198.552875985728,4393.825192068006,1.001,0.20232950019540585
20,1.0,1000.0,1000,1062.2694076792493,1067.1672575550015,1094.0513712375666,1259.1197850959989,1323.8794128655277,1368.7482566086192,1505.044524820964,1531.049800916382,1742.4480716115113,1949.601921661697,2037.4216024914267,2370.359484901493,2619.121763616022,2712.8676267505357,2845.971369459352,3122.1214972954986,3165.121803506111,3951.447960636538,5699.513434323449,6031.1568995739935,1.001,0.13060853798206973
20,1.0,1000.0,1000,1066.8501590995177,1078.8249747389648,1237.021363712383,1285.5584758142145,1287.0062810914872,1342.765432778791,1352.7699329120423,1357.8975197852772,1363.1287237778367,1427.3110200441174,1498.2770167391745,1517.4550952501515,1663.41002140121,1748.9807596135392,1855.893879705779,1905.2352219523368,2073.798571745552,2113.534187638101,2481.9161937584267,2851.4729551276014,1.001,0.25155615717989654
20,1.0,1000.0,1000,1012.1318048971211,1048.589771347815,1110.3339618679631,1167.9961252231885,1180.3555546051316,1331.6743399167835,1357.5567701629611,1365.3708491521904,1391.3291043072368,1501.1256261278718,1578.608538893484,1745.870570533526,1775.516477264053,1852.4823644744724,2051.1987485679037,2057.1924217795895,2391.828108361339,2494.3787175202087,2673.307957573441,4211.099978564977,0.851,0.03299530392010362
20,1.0,1000.0,1000,1015.4807763871898,1035.031358059698,1055.149041303984,1193.329015123508,1272.9109531755516,1305.7037210524297,1412.5885109780181,1413.359411426755,1443.1944340695945,1572.8605655066121,1619.9745167585666,2192.5120885877295,2237.851370706677,2269.287172707965,2335.357099945264,2336.0508406274967,2415.1156539254343,2987.065751867869,3046.8659157130332,4036.1087719203065,1.001,0.0011206796950982971
20,1.0,1000.0,1000,1006.2660116801632,1051.7963116999265,1121.0803905478367,1263.555445471112,1291.2857824684531,1339.5758395345345,1392.091322957065,1550.6385401634866,1554.2127369311752,1671.636873038858,1843.8619469662262,1946.0160129935086,1991.3749939313502,2092.1730136252736,2591.494575615875,2779.5807400839285,2849.970321838725,2993.4946528704477,3161.5572012531825,3211.8001603262933,1.001,0.016102308652133603
20,1.0,1000.0,1000,1098.4753203216417,1146.865397134152,1173.4967135194727,1181.486735621124,1238.410042555943,1239.7491697302087,1692.0630816701284,1728.5699225376277,1781.2148568790626,1786.345544684395,2179.6254701295966,2195.1960589618575,2373.775455642921,2486.6189614223595,2870.3991711329936,2960.450135193106,2981.096506178078,2987.138962909975,3297.5943101008997,3757.8161677087733,1.001,0.01628308613754828
20,1.0,1000.0,1000,1086.8578592542758,1149.8780235587667,1279.3319456651147,1355.0489446134106,1440.5836612232388,1559.7384775578273,1910.1530408694111,1955.035342801184,1964.5447824284092,1998.0678883840114,2311.2650387045846,2348.626032754488,2682.5076021060518,2964.60327000683,3685.632069932764,4087.9982575957415,4191.633143369021,5310.797894753464,6191.01055329469,6885.922758721729,1.001,0.6704719900974582
20,1.0,1000.0,1000,1024.20342072766,1062.8967722991633,1142.5387059040156,1251.9732453707957,1420.8478710092054,1446.5138307031268,1505.8051442471678,1983.127197519477,2038.8187259389397,2271.7539907543946,2352.447471169531,2374.385927410469,2430.407306489478,2539.329285243497,2631.7545840315456,2884.3799073740165,2945.3152591454746,3140.441951799372,4096.659572094101,5659.782895335988,1.001,0.22807266815470684
20,1.0,1000.0,1000,1020.9300621027791,1047.3744270563825,1053.3482179744433,1156.8249208791433,1222.718943639168,1253.8710026826845,1323.9519962228483,1364.502145553475,1391.0220870570165,1467.4884773813897,1525.4157951424006,1571.4288330192358,1740.3295891586931,1753.0037795991207,1831.5620860780841,1984.3792682252479,2178.5862628330133,2184.2889151827285,2253.3884324778046,2642.786568422419,1.001,0.12985381168098145
20,1.0,1000.0,1000,1031.7321082620463,1069.8106271040858,1139.688639710212,1230.9350279517964,1241.2750871310302,1275.5692172691413,1653.07033699486,1665.9016599960519,1776.6476498063548,1784.663371848786,1835.4089675319783,1897.5128995849072,1902.8483282903517,2200.8648036075015,2719.76927664936,2801.0459142591035,2889.9285797063603,2942.8499213735195,3599.9536578300317,5415.553568172485,1.001,0.02460865587339741
20,1.0,5000.0,1000,1067.605019870819,1220.2081614620733,1554.195449890111,1691.9701673778459,1988.6974451932138,2900.3997780618056,2980.7934062083714,3088.1008779742715,3111.7262331183415,3598.7020472863505,3961.282551665081,4512.200829556465,4686.109028322587,5149.857360378624,6356.232127392945,6744.87726387544,6984.242998271928,7045.430472111809,9463.797644379767,12404.791363399345,1.001,0.07500238733618013
20,1.0,5000.0,1000,1032.6677553911516,1216.755784884553,1339.284062122541,1585.1709435985274,2677.644545392802,3366.729285281452,4697.678449562851,4848.834457289985,5591.004963806305,5728.903773560107,5791.653090517067,5792.332168422229,5890.831459675445,6205.133039539827,6255.053284087789,6918.588401977084,8445.725362322011,8945.493371006884,10061.28041155185,17997.157859348492,1.001,0.18164135711077273
20,1.0,5000.0,1000,1030.7691756594177,1454.3542244239518,1869.3969360530516,2126.6701396208764,2464.405704908724,2570.5478620686654,3212.8865265709537,3618.586399836629,4466.398775618511,4566.246411122242,4673.206300263099,5053.878879807395,5276.359519606977,5786.446675233852,6058.496132222781,7156.073500258865,8082.461055960935,8691.773148097804,10255.437400289951,10606.58340053706,1.001,0.18256356421446457
20,1.0,5000.0,1000,1030.6954791869202,1701.2664334936185,1703.5715289005088,2177.54500204032,2513.0852503771202,3080.587406328043,3291.3419525351533,3359.4997907483817,3515.7699610245577,3666.0213649435536,4319.546444374699,4663.589007730288,5839.3866211682025,6711.313722873831,7029.550052645021,10372.963059099688,11228.5950127117,14240.416202092445,16142.112162745785,26185.781257442824,1.001,0.03560540146828509
20,1.0,5000.0,1000,1010.4050047922547,1102.9601414963618,1342.1054080490221,1888.9889961195827,2140.0134744642464,2773.0233241706383,3298.06574107878,3355.8192976921796,3602.6770942774087,3743.2274083585207,3865.577568767913,5278.486029496613,5280.853299537432,5687.2295334436285,6448.819939576813,8028.866385035778,8135.2363108146565,9313.759148441422,9949.98971790787,10560.127139705415,1.001,0.0774205153850833
20,1.0,5000.0,1000,1383.2339636068054,1395.878055758112,1518.2505467100273,1644.0391170571302,2146.8269285593806,3139.109072892446,3190.1325842226643,3455.514731438552,4023.0979921487274,5048.225258774764,5273.271596162372,6224.173086445607,6578.293063780957,7389.609734388776,7407.855189203615,8356.314838151848,10045.776415645212,10979.00591415055,11008.202813506858,12670.601564293012,0.361,0.021273421762082106
20,1.0,5000.0,1000,1228.5079618431905,1427.9713406201522,1524.2597725425321,2165.6545052491547,2296.100378410547,2347.486949613517,2360.4125165834394,2770.3858478073307,3109.2170493543667,4474.669113250116,5426.22861358785,5496.949431922736,5620.436006284736,5657.284461733954,6245.680516669827,7531.0088279212405,8380.56031383348,9214.681640610397,10474.12342955143,12290.71274558765,0.301,0.028997739109712466
20,1.0,5000.0,1000,1005.2075933475556,1270.1836676656753,1287.928780552856,2331.191009540521,2664.177257316863,3466.3397105121394,4066.3180328248795,4108.586391811417,5027.815266582902,5453.605742405903,6235.309518678063,6319.7223651602435,6638.472409609486,7813.585275447775,8671.590392689182,9647.052779304755,9955.318014161974,10307.709839124786,11375.459460184931,19659.619570710223,1.001,0.1924559511054185
20,1.0,5000.0,1000,1224.5277861601057,1786.0041940836254,2166.66618473422,2477.5565818623204,2876.6300643719105,3077.7740293438083,3340.8169138387616,3383.2629271070123,3390.9053117912986,4115.344317811156,4271.178730248235,4329.196788473801,4587.4117189823455,4660.732845981976,5024.567635882254,5643.352085216503,6795.447731347024,7034.498380633731,10100.820241470728,10972.799335911992,1.001,0.25714874871069443
20,1.0,5000.0,1000,1210.7485713707954,1229.483983023349,1707.969978743803,2087.942802220339,3336.410131130592,3775.3723225012873,3796.3653247786337,4761.326490285592,5018.08426468077,5439.837955024959,5846.079536876484,7027.747023496626,7528.833777650463,7766.697829374718,8818.725226022676,11719.021656352006,11959.829827918582,14544.337308807353,21628.504456023988,24323.503324463825,1.001,0.14461239470266496
20,1.0,5000.0,1000,1001.2126755093408,1174.433161690754,1268.1511935540184,1351.4175808021828,1485.0798431328042,2274.961614009938,3295.016603406867,4045.642586779125,4436.325341869519,5158.989224945413,5376.962554708301,5409.14878859264,5859.5966955356525,6010.346203515197,6377.694046334495,7806.9856270919045,8998.369030677186,9593.723473166096,9644.82905226154,12266.039767539467,1.001,0.052912125439340305
20,1.0,5000.0,1000,1301.536201460783,1419.379861676761,1708.8346087281427,3078.8389203179427,3312.801887428235,3714.042161316108,3898.334573399401,3977.4749514881714,4174.047766467886,4272.662452520466,4520.564806373906,5585.882465872714,5766.091159013363,5997.237186077188,8452.890543060166,8678.223205429043,9127.604745713146,10898.295358109084,18880.90712502984,19569.854356001513,1.001,0.03666765770128893
20,1.0,5000.0,1000,1131.2067589745975,1725.4717980968053,2190.1321326089856,3493.0532503893,3528.3357388988616,3541.638544255647,4253.759991148589,4274.462370455768,5030.182290234682,5511.650394438991,5554.744147906757,7112.651832015779,7246.9350026502525,8040.152397896029,8306.06649625924,9401.257898310303,12568.115487307998,12643.249168837447,15884.66713331352,17843.54936244476,1.001,0.302910395464161
20,1.0,5000.0,1000,1154.5933791783839,1291.5248527339972,1352.0718145607639,1833.2856607686265,2882.247330904024,3279.409058719645,3419.94549785907,3885.396659348402,4035.324363898975,4098.089161571492,4318.167004317998,4321.344556608209,4553.2912984699005,5874.241722031747,7942.240379272262,10110.721571823598,11284.660829851862,14781.83914100552,16548.01423811114,27930.321548885884,0.471,0.014879845856345223
20,1.0,5000.0,1000,1171.410878805772,1652.6752037244426,2225.4611044336652,3298.259560726085,3512.923840261778,3900.785115643225,4043.43362245942,4489.045765779573,4679.918862841127,4960.881291739078,5048.203641491604,5290.490893804516,5481.566577463985,5939.123171248899,6165.646684318415,7467.386835326193,7811.730003045781,10363.716563694888,13686.859621926273,23046.44004243433,1.001,0.11031995196605301
20,1.0,5000.0,1000,1051.124380391075,1197.9124422076825,1212.2126767589948,1290.6526097424924,2892.007881558737,3245.0403377052753,3708.831678278877,4273.266754430495,4511.384863793981,5128.690582397395,5260.262959883351,6845.056123491398,7285.052502053385,7841.056224633714,7979.2650417884715,9150.333574023749,9355.219343482175,10175.700565615394,12874.420395677493,17030.854553242563,1.001,0.10881926433320432
20,1.0,5000.0,1000,1068.4218927364723,1442.9964377108352,2223.009136585086,2459.4430552863705,2466.6463897933377,2958.337449251674,2973.6754192302305,4328.468136689453,4603.521341586383,4929.729475880409,5404.657949185607,5583.652828923059,7160.094978602784,7172.267685657154,8080.437738096561,8850.297038380279,9549.859733805011,9676.25756260289,10180.116404247643,17484.779000797163,1.001,0.12607785141344088
20,1.0,5000.0,1000,1207.0962236294051,1405.4518738844267,2285.734714505253,2556.81129593121,3575.2236450803916,3606.70172549239,4160.1857670870095,4534.495480751284,4719.1990313894885,5576.409431244233,5632.398417288032,6192.581358508674,7014.851390668301,7030.438093053929,9185.900512498438,11140.904209235165,13942.338487177536,15012.228349556815,20029.4607869839,26411.020793968873,1.001,0.18350104828319086
20,1.0,5000.0,1000,1174.9840877716572,1351.6509451483455,1447.9826214199575,1964.7258960041868,2000.0297247312292,3411.1261500201554,3684.5569101940473,4124.377043033652,5260.243213079083,5389.058611871767,6080.687373322853,6309.910410007511,8167.341944181392,9862.21436282564,10064.51633467821,10074.061859956924,10676.484289912332,12208.137301874098,13673.846213751427,18212.466901003903,1.001,0.054921219318760914
20,1.0,5000.0,1000,1154.3730355302473,1161.0562882154927,2403.7018590086273,2967.1159632436234,3639.3933385608607,3675.030006252612,3990.9515222960094,4669.217942618039,4768.053302054488,5401.7552227977,5527.353808964996,5862.821143491714,6305.053204546794,6553.575335149605,6909.519789885603,7215.063120168676,7535.8581255314575,8251.768665164042,8815.983787074809,10780.040849543857,1.001,0.5249740458410246
20,1.0,5000.0,1000,1032.791932087153,1291.2576607720075,1816.2111290542753,1998.7872436345867,2045.9120421724451,2327.5708727084098,2687.786149065081,2882.199755258977,3886.5150912691497,4274.631529638297,4619.730644295898,4776.720572590713,5390.968473539192,5889.90463130681,6385.062186261277,6828.990558674893,8641.793155667376,10342.673471296837,12031.216933249863,16105.60807753988,1.001,0.03305716548329716
20,1.0,5000.0,1000,1284.6675087685926,3557.677449575497,3891.5039087709924,3991.4439022437095,4604.89955759346,4631.177292413842,4877.493250927466,5165.896811643829,5459.070809620151,5526.598129843486,6358.912506348772,6859.815451345217,7042.084284273324,8814.798349956312,9728.524112699753,14236.79264733033,14309.19009508211,14961.051998291552,17100.34089684277,34364.89099126607,0.871,0.5854259663461505
20,1.0,5000.0,1000,1002.7175501962683,1437.9131136258836,1491.6650447762524,1537.573198282955,1872.3123277172422,2145.767840761485,2767.4947767885287,2934.5517676841664,3126.0615140318273,3620.1464846910235,4080.0216942189063,4833.6028414355505,5375.042957133358,5768.389002111183,6331.631673574812,7195.86893368415,10603.506300745212,10672.108893769515,12315.732368741199,28904.389413275247,1.001,0.01792106943833588
20,1.0,5000.0,1000,1182.4726646964082,1579.5290265014094,1605.8561818722605,1970.7266989405637,2543.3716735770818,2832.0259738582527,2986.2157349091794,3591.968450596548,3720.261880941951,4083.9989233770225,4305.21941814832,4583.207905608983,4873.579693787824,5556.685691778775,5687.345705550667,5884.632900721527,11009.494137096828,13039.499805682903,14134.077607209374,19273.596223770393,0.101,0.0023824721658039657
20,1.0,5000.0,1000,1073.3818691956596,1341.3928222097454,1433.9812635275507,1596.4293780202252,1825.792364160147,2395.9302948017494,2506.212980491309,2730.3299170551536,3693.4359559742556,3974.4404712197947,4092.469949775571,4520.66518964356,4800.762972719722,4802.792855319735,5639.541102795247,6558.135149039812,6694.417441135489,7697.048372154296,8266.165369328502,12194.475671609767,1.001,0.07271559115121351
20,1.0,5000.0,1000,1448.623426040466,1450.184738747543,1476.633215329141,2697.7181309297903,3303.1238519030635,3445.0105715081118,3900.0077153229176,4346.09430312325,4622.176098181741,4796.753438987042,5749.800441644094,5768.216019494562,6078.916375480623,7414.533988715218,7982.328621643446,9458.121737532885,10842.629608783634,11111.790359131097,11576.5963364505,13835.942816645711,1.001,0.0638876441949408
20,1.0,5000.0,1000,1457.066516345747,1928.127764076636,2112.8380894683173,2622.0102205414787,2939.3965481124387,3053.660379330734,4977.0206256988495,5014.340422856771,6075.221792705542,7530.169126137242,8054.193449139319,8530.737536647994,8836.412711017234,9307.2403278557,9307.762897190694,11132.875125933186,11225.918567088936,11391.343288617965,12699.65474965514,16187.810350555077,1.001,0.1788746470661336
20,1.0,5000.0,1000,1447.607268304263,1489.3708764601975,2155.3309904069265,2390.799992244839,3181.401605784832,3342.4147749192516,4029.1141885128427,4809.922253228995,5593.795749487374,5840.88846097454,6025.009049831581,7575.4319564358775,7690.27730979269,8025.524511944358,9385.167888308051,9701.977491925414,10787.76774083494,11439.615206602075,12016.189267073209,13697.265055969083,1.001,0.08309790589554303
20,1.0,5000.0,1000,1374.6464294706507,1375.1215101515234,1935.816167958802,2346.902130187665,2477.9401439462245,2765.261291691521,2843.311547391306,3076.8976727484564,3107.847975884286,3693.3272645070215,4211.353397398336,4617.776439701562,5664.7497075764995,5894.001591817338,6036.483258560177,6084.71176563513,7812.355202802206,7897.640274235401,8089.746044327019,10152.719954313236,0.891,0.12863349309763655
20,1.0,5000.0,1000,1120.4649900712257,1266.5659490850064,1343.8240972771473,2534.911170660624,2665.803866472599,2949.6680173128025,3325.8294900658234,3959.920635992261,4068.521823104531,4082.5239645073493,4901.35627135345,6152.471442810078,7443.634021207502,7806.658196152415,8446.981475032846,9370.683048140278,9500.121298178614,10737.226380483224,12048.963535630945,14188.153495561639,1.001,0.05013638627082805
20,1.0,5000.0,1000,1168.121938977167,1186.889203090108,1932.4141869667278,2305.6954027842926,2761.6603313089417,3186.5248466472995,3311.8759082881097,3624.599753659389,3711.2659412000926,4546.565868881131,5001.179742367676,5950.733340018914,6781.923593912762,7603.761357875669,9365.193757239616,10211.502580924183,10927.978623094243,12409.197377400957,12802.889874613138,17422.048360413584,1.001,0.03599031035141877
20,1.0,5000.0,1000,1018.1142918421067,1312.7022779792796,1434.1223480289361,2135.5408255640004,2137.0364167867865,2192.0469774010608,2267.990769708715,2355.2365357394383,3356.669628473037,3752.787581906237,3925.1467954945088,3990.0697228355043,4765.834624608046,5108.364417829945,5332.453851866412,7681.580695995104,8717.224659850772,12227.897081360064,12338.055178109327,14083.56515572826,1.001,0.03658798262472476
20,1.0,5000.0,1000,1106.8519430108577,1468.5172149761252,1541.430369608206,2178.8263007776213,2397.150190770074,2533.9351230618345,2631.0756977638803,2633.675797891063,2998.358241495647,3125.447272861054,3587.919805174699,4349.524080504397,5992.139813166607,6513.696373705633,7785.129231165729,8577.350829585659,8817.127457147995,9043.998090180623,13927.338785749043,24741.662391465314,0.011,0.004197370531646061
20,1.0,5000.0,1000,1017.9432312616649,1072.3569067411456,1380.0318162151684,1953.1622860937853,2254.668652613355,2305.727083984567,2395.614780729299,4571.406402267143,4657.599941928993,4838.13835260033,5110.144849322209,5818.336881620229,6950.139035092269,7783.337918154537,7898.8634661440765,9098.614471498702,11450.669090633406,13153.143008690344,15952.57924123129,17781.744998639442,1.001,0.04805993458033097
