n,beta,eta,gamma,t1,t2,t3,t4,t5
5,0.5,1000.0,0.0,17.280185560926625,165.5236128365868,198.54224499339102,6134.397001096248,7102.485749163244
5,0.5,1000.0,0.0,90.39569709302849,126.38177249725064,3041.3641293082164,3637.9595341106033,6595.131339606861
5,0.5,1000.0,0.0,11.813038406405889,22.48158103356865,28.379250745498666,52.66616781104888,442.79073600156806
5,0.5,1000.0,0.0,14.953097856065416,17.502860939296163,159.69264144664058,177.61144446193492,651.5955746508864
5,0.5,1000.0,0.0,29.923136393572207,110.01137475594253,2079.6513186168836,2406.911414499674,5813.050110343322
5,0.5,1000.0,0.0,149.82282656386332,388.8248016150557,1259.8535435471981,1411.2053193961435,2595.575793481901
5,0.5,1000.0,0.0,7.348913405938214,11.599933582987726,515.2521512909697,800.8491685864243,1336.24501078626
5,0.5,1000.0,0.0,35.87222085713492,246.59995196456887,1377.0261202501501,7177.529097224658,9093.030422746842
5,0.5,1000.0,0.0,5.123613647270101,561.6140351213826,1146.7236202050026,1729.771347245072,4504.844430050014
5,0.5,1000.0,0.0,0.35711330850288847,20.721458122608816,85.07738607938624,194.7039114005414,944.9113925926299
5,0.5,1000.0,0.0,11.285989405988106,33.69666265867472,520.6272182200893,1413.307068577685,1539.5627256211958
5,0.5,1000.0,0.0,0.005916566137434533,3.064162612570178,15.50203115286352,270.1916354690991,703.0403622100249
5,0.5,1000.0,0.0,260.1884180475672,360.52824371357445,409.43802196847577,646.87308792568,10577.99289781774
5,0.5,1000.0,0.0,95.65485360508828,218.0422793428951,357.53364875078506,554.850443648976,777.279454872394
5,0.5,1000.0,0.0,3.8467632454567102,51.17725022024822,745.9015909672063,1459.8741755889187,7168.388305904965
5,0.5,1000.0,0.0,0.3285347157914473,39.99606408930199,2019.5751284207372,2958.99120036209,15104.649430807925
5,0.5,1000.0,0.0,30.204694003024827,110.88980985821492,298.61721807228827,1115.7520303812416,3381.7992358410943
5,0.5,1000.0,0.0,1.753492873718166,461.45895417266706,672.9339390826581,1686.0934041607682,3271.404885321936
5,0.5,1000.0,0.0,159.17450975263606,619.5976373858059,870.3882760279977,5963.951958242292,6153.98786516393
5,0.5,1000.0,0.0,124.66207051489503,267.68071514766507,348.3115144854199,873.3353312249004,1507.5384568533916
5,0.5,1000.0,0.0,2.0820612151691535,9.23930586184062,189.62338354937881,3258.968397110892,13391.352403417382
5,0.5,1000.0,0.0,279.5535845538492,642.5987638696897,1894.0358651165213,8697.271391605553,16171.302511020012
5,0.5,1000.0,0.0,0.13599289936705947,13.922590486698553,2438.6181339317354,5987.006096721254,12324.573432043777
5,0.5,1000.0,0.0,0.5251392617612158,246.11964004103473,664.0551970021943,2877.9190177498695,19227.028808808016
5,0.5,1000.0,0.0,0.004628252819477577,190.39146271274993,286.9043972697941,883.2428602875409,2265.606626582187
5,0.5,1000.0,0.0,70.13311319698688,246.9830621780125,272.08328276264814,1034.3184227242184,1305.8618185167722
5,0.5,1000.0,0.0,55.231121337414095,116.3235846711924,1686.118470282844,1687.4451962381813,3588.672325630454
5,0.5,1000.0,0.0,0.25507603561606823,20.83836492391342,36.48617031289567,986.2073921972624,1033.6271635323408
5,0.5,1000.0,0.0,11.648272575723734,273.4416140887062,379.819351833531,416.1861450117248,812.6828351301523
5,0.5,1000.0,0.0,73.6446210221145,258.83193776429204,345.93716898745663,600.1504840607079,1333.7856392538074
5,0.5,1000.0,0.0,124.9446426106415,596.3652459357003,1501.2462606679933,1782.5450469489745,12176.060121735973
5,0.5,1000.0,0.0,13.958133385446072,169.1398442252013,563.2317413048069,1847.884552620476,6462.949954430166
5,0.5,1000.0,0.0,546.2709356282683,961.7662062821053,1671.3183203150575,12507.854049118956,23008.818565099795
5,0.5,1000.0,0.0,123.33036136941993,168.66362960608862,1091.4384600282303,5382.358317186001,9446.501215973149
5,0.5,1000.0,0.0,0.0257798323154884,62.59508834932408,977.9930741221717,6337.711827348084,10700.286019703875
5,0.5,1000.0,0.0,8.800253249089389,212.0040770959483,265.19948152830966,696.5712131500371,2858.8682027947607
5,0.5,1000.0,0.0,145.5963523511881,158.11181417432059,245.34939305847897,1537.2415475434304,2914.0470805446425
5,0.5,1000.0,0.0,38.796306419697785,260.1780673865852,339.7030039147538,1184.9103873338224,2817.5115178432866
5,0.5,1000.0,0.0,3.8360222990962494,4.640521563732753,18.258093870728057,449.0820743216189,581.060993941097
5,0.5,1000.0,0.0,71.61508277013152,100.41702393859931,204.86899340556778,602.1422673323572,2600.0487095274843
5,0.5,1000.0,0.0,1.6625400296124553,12.836733896076513,1656.1855114612893,4228.213220380978,4553.267916365607
5,0.5,1000.0,0.0,0.5754463234168427,70.00709958777695,825.0676300084685,1043.6557160863124,1520.9031647570305
5,0.5,1000.0,0.0,2.4384217135604995,140.0432550454844,181.46370273673747,429.21189703617483,1996.5664757533038
5,0.5,1000.0,0.0,26.730122529585355,103.65539085732574,244.85099379390516,1055.305202275073,1492.2296191137452
5,0.5,1000.0,0.0,0.2694483830293643,282.1691196604372,593.9010470685124,848.78505109644,5700.698474651245
5,0.5,1000.0,0.0,205.83853273785303,251.48191472718662,391.97505656045655,392.5618775485938,756.9319496684986
5,0.5,1000.0,0.0,75.59198753544398,156.86194274323037,235.8797704066618,700.946732572156,4524.63418326469
5,0.5,1000.0,0.0,199.96611626992228,508.30474802309135,719.1336917730621,1465.1604058494909,1576.059763553213
5,0.5,1000.0,0.0,452.5072714592466,671.1013185633172,927.2762860496085,1676.4158281525652,3067.2051204220293
5,0.5,1000.0,0.0,110.75090882276704,254.9725239796327,380.8511185234032,1599.6252570271567,3913.30743919145
5,0.5,1000.0,0.0,26.96999851801602,94.96001967045547,253.937257996672,1108.8775606919244,4119.436394959337
5,0.5,1000.0,0.0,70.79933077707474,192.9384035743815,463.5844001558739,857.0673877261048,6015.087057313721
5,0.5,1000.0,0.0,4.8155612582359115,67.90771990331652,358.83951452911924,3225.8901909639794,24097.63932805279
5,0.5,1000.0,0.0,49.63279237119031,392.46769403417863,553.3195245632869,1243.4531563311741,7959.629765751166
5,0.5,1000.0,0.0,29.636111050468333,482.2596678926641,610.9759329860481,719.764533734663,840.8057493999412
5,0.5,1000.0,0.0,8.683284293339105,399.91079562232807,2417.3440621392488,3160.0604866376,4862.629517716224
5,0.5,1000.0,0.0,94.60842877741891,622.6387288706097,1272.4761625355222,1484.5324986074265,1851.5823293823728
5,0.5,1000.0,0.0,14.712742276107154,18.34884943756013,55.91379734242876,146.88391275850302,655.4292061405347
5,0.5,1000.0,0.0,26.010835328316574,371.4408862724903,715.5935782106143,1349.8669446993192,3856.147802459173
5,0.5,1000.0,0.0,629.4916235005276,700.9838006165174,1008.3006525770188,1234.7242374075943,5227.725858167979
5,0.5,1000.0,0.0,5.719547484743283,76.14537651810471,207.57284173360867,563.6692830275408,5142.006098642934
5,0.5,1000.0,0.0,72.88969941142841,518.0185931017229,1314.9456465527298,2168.2761460198485,4549.148965981606
5,0.5,1000.0,0.0,0.7051431781980342,345.63849361527554,614.8975819999491,1306.6374790702644,1844.3750809682338
5,0.5,1000.0,0.0,19.5857842589129,174.0952289524873,345.7952139183887,430.7819690168318,481.36725491442553
5,0.5,1000.0,0.0,0.1640374556405272,0.998694155353666,381.7447679369085,459.76237685475047,1447.834281560246
5,0.5,1000.0,0.0,97.97972939452765,899.4929394396717,2848.2067670765873,4850.732422324008,11955.819597218164
5,0.5,1000.0,0.0,9.202194915115744,32.98855706284875,1447.3462429764056,2105.858560922644,3615.344280112135
5,0.5,1000.0,0.0,22.862385950670273,213.62533093639468,490.25802079516734,1898.271228827926,2176.6432103865714
5,0.5,1000.0,0.0,12.727770941158408,86.04982770122334,116.67628714387712,300.31513685602795,2427.158976578437
5,0.5,1000.0,0.0,70.20459909234224,121.826752895524,1388.3200348078012,4224.477955206531,19347.635255188226
5,0.5,1000.0,0.0,26.925865823373755,339.6533952970121,1543.1182253142376,2562.110693816003,5300.882757874411
5,0.5,1000.0,0.0,407.920738023669,875.0940782669036,912.0197853587907,1597.5432168066473,7214.565375167625
5,0.5,1000.0,0.0,9.447866587883176,42.013276866810095,138.5356877523388,845.4615874699543,7442.51447587553
5,0.5,1000.0,0.0,0.045620838093611185,42.16246424554193,625.7642024558238,1884.2094886909117,1964.1864830854267
5,0.5,1000.0,0.0,202.54511530324365,356.85778769087284,527.6700410392949,1944.5559757166718,4257.137269339549
5,0.5,1000.0,0.0,5.922625385867985,393.0702566791003,1504.5041992826627,2856.83463698283,15512.777166994183
5,0.5,1000.0,0.0,10.494412949271394,29.277870863374226,69.11658339557324,109.02078607401351,113.52192394325694
5,0.5,1000.0,0.0,1.6719308293947124,39.25907373267506,165.36043767713628,2800.716336589968,3986.855342554729
5,0.5,1000.0,0.0,35.722516364187975,259.2425710327439,1023.6302188209645,1909.010000717362,4517.672616618793
5,0.5,1000.0,0.0,22.642231610751296,552.9354216193448,4599.745981957618,7268.033335824107,18880.605386392548
5,0.5,1000.0,0.0,0.8857450168566509,8.28363158844377,459.0014146865343,3427.9867552264895,23875.84122204609
5,0.5,1000.0,0.0,75.7863165741179,219.5963917542996,1239.1968924711766,2118.994589085321,5153.3352101929395
5,0.5,1000.0,0.0,9.222212123447726,16.145391912859743,97.21794320016552,568.8903175150575,2211.1563507134665
5,0.5,1000.0,0.0,3.659994000699501,2116.9594531025014,3194.1839729302146,13083.818157158676,71437.48781604005
5,0.5,1000.0,0.0,16.4765839946894,90.24105472697508,1635.3113842289129,1679.3308851721029,1982.9412955545258
5,0.5,1000.0,0.0,17.200598659897633,1061.8850463329154,1256.2521096089292,2896.774691639205,4607.655230458421
5,0.5,1000.0,0.0,343.213157043424,384.45976614352116,638.9756004705811,2752.5716895879204,3236.0746754651163
5,0.5,1000.0,0.0,172.9784108647456,533.6526345248943,2917.3223898049278,7176.5013991101105,7763.550940389091
5,0.5,1000.0,0.0,12.069331562040373,31.813831860032483,299.4979038763519,715.7424844753369,9063.550579850067
5,0.5,1000.0,0.0,4.196787288973897,52.29114011583451,233.01402843888536,391.1982930008812,9865.292420327674
5,0.5,1000.0,0.0,260.292720410338,2114.9238170540943,3366.9435163425305,3536.873790676192,5440.258234644047
5,0.5,1000.0,0.0,6.1953895132730725,125.01236040171038,162.2860227404566,890.074320517538,1516.9409428435677
5,0.5,1000.0,0.0,13.480448297890067,24.582600615393783,63.93104318659265,253.95803956576395,1219.5381000826953
5,0.5,1000.0,0.0,0.756606691610721,19.405254278508025,1796.4433814942192,3574.5905271880106,6246.666948681759
5,0.5,1000.0,0.0,95.56373971444154,241.61328153788753,332.08144238921136,1691.0580522759512,3519.9535032246795
5,0.5,1000.0,0.0,1.2358169542563753,432.8678237894028,577.6568915932479,1132.2930857236106,9841.319149763905
5,0.5,1000.0,0.0,1.771953725225144,47.62070525286976,193.29831499698068,1592.2396510437989,2007.2264473371083
5,0.5,1000.0,0.0,23.244177712213315,303.97786851384626,411.2476324321713,458.4321348641288,1148.979106291893
5,0.5,1000.0,0.0,23.02180267541488,170.179891066072,346.4470135649885,1980.5896883346911,7991.6995222280575
5,0.5,1000.0,0.0,242.47387494345,466.80597962824726,565.781347330162,1157.9337250758056,1227.349772871487
5,0.5,1000.0,0.0,5.150935776600285,514.9370704912876,2170.7561628651915,3165.078691821313,4005.703997729067
5,0.5,1000.0,0.0,12.317660314187206,247.75695903714885,325.09530055584173,959.0063135399807,2896.4687395028122
5,0.5,1000.0,0.0,124.77115487958469,144.5595621523404,1362.5135365377696,2459.9153687625117,2815.9730442089276
5,0.5,1000.0,0.0,48.57323683304368,167.73250948911203,242.84473284182303,288.0878312899841,604.5251124408114
5,0.5,1000.0,0.0,1.1689188466061962,754.4911705051404,956.7911589224395,1227.129255815595,1731.8338410915162
5,0.5,1000.0,0.0,34.03113526456228,70.05115551074887,290.6099757104035,4263.525398235486,11047.426853166447
5,0.5,1000.0,0.0,154.92937900137156,237.54340737540696,359.825980030261,486.1039111847596,15575.242845013998
5,0.5,1000.0,0.0,2.497529412236033,54.06400325522878,68.6611071603462,4459.4183801552945,21496.428149686613
5,0.5,1000.0,0.0,102.12731974524053,148.46162156503888,580.9990567015911,3459.841928299979,9280.964927460816
5,0.5,1000.0,0.0,20.481675277679123,48.601804410176356,536.5599754086903,1045.270889415381,1607.0192832391035
5,0.5,1000.0,0.0,89.85172854902542,181.29297275593078,2128.887740524882,3297.2628225488947,11098.783682506248
5,0.5,1000.0,0.0,81.13642788222491,343.696085032724,457.4845521722834,3018.504327236,5169.840456362776
5,0.5,1000.0,0.0,2.2037599751578454,205.29661771494477,1815.6329663364952,2511.8831430843757,8064.783974129172
5,0.5,1000.0,0.0,2.2948176525523154,12.664209827212538,28.335329948981595,2412.6650633011814,3137.7492191166807
5,0.5,1000.0,0.0,0.24007899106148764,0.4380653104157009,223.8665679710658,441.20451937483966,1570.703306435878
5,0.5,1000.0,0.0,2.7536947159683933,26.214217647759735,60.95356734259625,150.5177174421561,3500.1804910014353
5,0.5,1000.0,0.0,0.7163095529287595,55.5961053507932,960.2772389280854,1316.4838947613023,3648.875565756456
5,0.5,1000.0,0.0,184.9713482594404,294.0060735612305,841.366347089785,871.6400133707064,2445.2708327236755
5,0.5,1000.0,0.0,0.42857053927346506,26.18196370226811,626.0113241474069,2777.5955774440995,6827.392426007655
5,0.5,1000.0,0.0,1.8336956161144593,853.1853527801255,3487.5734959797983,4109.922233583936,4283.601470723881
5,0.5,1000.0,0.0,9.331386007775517,68.51717948852345,542.9595783603847,2669.2395214871344,5193.114728994207
5,0.5,1000.0,0.0,67.01139147913922,122.48547343488455,372.87111849388623,683.556328576106,722.3863162294214
5,0.5,1000.0,0.0,37.968861978696275,448.7837159108618,1104.3710121737379,6063.157358297814,17000.042790533458
5,0.5,1000.0,0.0,19.67632941553024,56.29430923159204,315.53814016566025,413.570492562095,516.1644916186372
5,0.5,1000.0,0.0,3.982180995592682,356.35207910634114,485.7679792879309,2168.0824638540053,6789.484460157126
5,0.5,1000.0,0.0,115.42344976150414,144.4773797716627,264.49843748176033,836.251421548549,921.591190370654
5,0.5,1000.0,0.0,10.320271189375628,20.304738853066596,48.39636707105473,244.5690692971332,4216.198149424691
5,0.5,1000.0,0.0,556.7895542383231,1149.024088413713,1814.1492838494169,1845.5385137295557,23334.666457574305
5,0.5,1000.0,0.0,25.02014068814107,286.8806235626951,428.34691954977643,800.628578626628,6428.047493994691
5,0.5,1000.0,0.0,10.763069035927936,27.108760490605132,89.74003116946385,137.69018198988087,156.55405320768733
5,0.5,1000.0,0.0,156.37463681269702,185.3155138553225,3410.7317543466074,4697.985507407847,4794.687374010173
5,0.5,1000.0,0.0,0.7405900911333568,21.092259757111933,84.91648023623814,6486.476151586814,8554.871390361195
5,0.5,1000.0,0.0,2.321513121084539,237.32803328946727,663.3982555678732,769.1125837724904,5284.955261707018
5,0.5,1000.0,0.0,8.533936218880795,14.679069604245598,744.2560360971436,880.6264488510814,1515.7112621509586
5,0.5,1000.0,0.0,12.50883017993839,792.420987104651,6421.216958923224,8490.421344943143,32450.95575455106
5,0.5,1000.0,0.0,3.623647888547782,129.1718890284048,150.1122349641376,1510.462464671879,3424.859718593671
5,0.5,1000.0,0.0,65.61605554492907,86.01444015185129,467.38745577861545,958.3094193196837,2923.4808538282814
5,0.5,1000.0,0.0,45.37791858614742,77.01634020361092,569.3450418657396,5057.667464461116,6847.418664985193
5,0.5,1000.0,0.0,106.85277786567421,167.34280982893839,199.68554216155883,725.9828381607555,4298.014814233411
5,0.5,1000.0,0.0,84.52686025981953,112.66686984673134,141.35277237951175,626.6459524706835,11066.959161100733
5,0.5,1000.0,0.0,170.00643423266933,416.65218505085903,600.6815254563966,975.1491254710281,3264.583144317202
5,0.5,1000.0,0.0,67.56355483502205,95.40037440786412,230.9943598268164,839.602545320156,3320.958539799782
5,0.5,1000.0,0.0,140.47199045190536,527.4545992704625,1824.404291370556,5052.090425936779,7055.1940756686045
5,0.5,1000.0,0.0,0.04539457778114632,60.13794920625559,203.90538903291966,1707.699548901138,2266.1834213663096
5,0.5,1000.0,0.0,26.650760538790998,208.4369775704857,706.2233203184363,1723.726947883998,3440.570152040129
5,0.5,1000.0,0.0,4.597036621903094,53.29220015823073,191.51503445313728,258.47264664305794,421.58087850349995
5,0.5,1000.0,0.0,78.00378974390762,189.2651484055266,264.5621021852117,311.58649983179856,1188.6569217854947
5,0.5,1000.0,0.0,3.427821099139178,187.3073319027799,318.3394522486892,685.9237822771152,4780.591343606441
5,0.5,1000.0,0.0,9.936898580248059,10.097639570548083,4959.829624037789,5822.913208186052,16481.085321392948
5,0.5,1000.0,0.0,68.27313775436726,284.8935890551445,1167.9265096068857,1216.4529688221253,2717.8357214862936
5,0.5,1000.0,0.0,6.3593012686835655,29.748199256541874,45.20569502289151,191.6930710741062,897.6138949416263
5,0.5,1000.0,0.0,111.34389099092871,155.2958556698527,638.9174873938151,914.997073730755,4640.481441817927
5,0.5,1000.0,0.0,150.20416143434667,262.95381261710526,1242.8741185940237,1414.5503267805666,16735.667014160907
5,0.5,1000.0,0.0,64.01850375174372,977.8666505881657,1040.519076554153,1786.7928289174936,9132.748255653392
5,0.5,1000.0,0.0,35.49162875333143,111.64640557110246,239.65243319471068,514.8857841228576,901.3317518624025
5,0.5,1000.0,0.0,2.3844280858481723,8.629529859734594,148.18785040301984,996.1228284422796,1228.700271032758
5,0.5,1000.0,0.0,76.99385056573355,87.5498933643436,107.36732536272842,434.72012086045135,3950.628357159422
5,0.5,1000.0,0.0,0.03586838562937266,58.59304829794792,296.56356050757563,363.0037490804964,688.504441493076
5,0.5,1000.0,0.0,28.4907097463622,184.77630773369864,279.0875411620045,2770.594464475895,9539.81645410719
5,0.5,1000.0,0.0,52.73652604287107,108.24599551138752,960.466345861759,9811.857345223296,18071.084881591716
5,0.5,1000.0,0.0,1.6104217227539663,7.496212395616013,543.9511797030552,1872.37047715657,2697.8052407310115
5,0.5,1000.0,0.0,19.994779652032136,24.02928626147649,110.02724636011537,295.6796256006642,2676.4134873170133
5,0.5,1000.0,0.0,120.91407667668642,405.5279139808532,837.0197970194903,1073.9642246634962,4211.448233859831
5,0.5,1000.0,0.0,50.69644454665833,350.03859086860325,361.255246287454,389.45723536476294,762.46300610391
5,0.5,1000.0,0.0,18.30139896275759,54.63056071033885,200.9220740367059,1128.4711966721688,7884.303452608733
5,0.5,1000.0,0.0,8.476293173731003,15.813042707173611,62.244136348801085,815.2160500737203,1381.3895488351466
5,0.5,1000.0,0.0,0.035378383021279124,48.14631089901578,2221.171505273746,4586.404100621604,7366.268977588721
5,0.5,1000.0,0.0,86.23450137303918,481.2435507314286,828.7551793989954,1678.6103303557038,2187.396035495096
5,0.5,1000.0,0.0,49.307837039587284,252.1959814545181,809.4587045579849,1794.9345956601035,2371.6403602069154
5,0.5,1000.0,0.0,25.245412609752325,253.005371329381,424.38042407215886,3198.6211499477254,13923.556103870853
5,0.5,1000.0,0.0,35.25049402772393,68.74766466243389,218.26918074398708,298.1570071094057,1086.5187485333317
5,0.5,1000.0,0.0,75.14885064567314,385.94235294751826,611.6933286591681,8041.821558457154,8692.100510961362
5,0.5,1000.0,0.0,16.127120800419068,28.029226373048193,311.1035153201582,1059.1068995837638,3172.407745741753
5,0.5,1000.0,0.0,99.71333330002521,331.0880211460577,537.9405095213991,953.1983389440948,2349.462506195761
5,0.5,1000.0,0.0,0.06799844435716215,275.1121155317564,698.5706207488568,1075.5627234816748,3265.1589190268023
5,0.5,1000.0,0.0,1.4971404679839482,16.762254799489583,342.3089689030225,564.3871292981635,9570.472098432725
5,0.5,1000.0,0.0,1.471999427497828,2.3657469519159964,135.79718025428525,672.3211655871836,1864.4091706685085
5,0.5,1000.0,0.0,37.00815278016985,1315.5584714975528,3845.691641759866,6492.85192512721,20642.38125685775
5,0.5,1000.0,0.0,0.5472568604386449,28.40181185736236,595.7270408230042,713.7789493828648,11744.012114342098
5,0.5,1000.0,0.0,0.0018708116516831382,4.009848427595384,54.46155714754275,98.03605263596064,331.0342981685817
5,0.5,1000.0,0.0,0.36818870867865566,11.013270144164158,151.63935347371122,2623.1022082087097,7076.168042407659
5,0.5,1000.0,0.0,83.11557242442048,206.63939838548245,5527.651464140567,5871.8514362926735,11647.233363985342
5,0.5,1000.0,0.0,2.342260299660351,134.85316708715203,215.8123875279354,1349.4156588130443,2038.6745471068962
5,0.5,1000.0,0.0,0.03289352794796201,80.6685942340233,125.18685030651575,338.9309042050829,4030.645550843719
5,0.5,1000.0,0.0,18.150583898266156,58.362686155384196,1711.6310667737698,2565.6685255769758,6019.120915721493
5,0.5,1000.0,0.0,460.2831527640394,602.8598751665252,3673.6174458813407,22028.70019130524,23053.928466352394
5,0.5,1000.0,0.0,4.449095777279854,9.136502079944863,139.83978265718744,789.92816091935,1341.252149899892
5,0.5,1000.0,0.0,55.3045489976613,239.79925111651517,1799.831316001463,1976.037392887134,10135.796019957656
5,0.5,1000.0,0.0,27.644441344686946,37.21118739461244,50.193225140879285,168.065505084723,2181.669717866737
5,0.5,1000.0,0.0,0.008341501754509926,24.60725629945333,91.30622792818818,130.80697132630482,1630.2896922662405
5,0.5,1000.0,0.0,3.8578909602869054,62.57359305077409,187.63742688710047,312.61462134069916,2292.3898587555273
5,0.5,1000.0,0.0,7.822649528644776,12.248327986627537,92.34312726695978,225.61377997037175,302.52002721682146
5,0.5,1000.0,0.0,374.5082107011098,1145.775349971059,1217.1911873116421,2646.318786754934,6747.887959592513
5,0.5,1000.0,0.0,18.22501371007371,58.97185108915767,274.2755526443863,841.3547041384688,1923.1041043405407
5,0.5,1000.0,0.0,51.28723595961938,271.5745805248912,336.63976100923463,1098.7137765918085,1285.572617885864
5,0.5,1000.0,0.0,32.083832921397196,128.55795130382344,326.61497035390505,677.951414474075,1423.2597630846813
5,0.5,1000.0,0.0,1.3422554587248208,305.74816987322214,527.0357269412619,2446.531914433094,6552.794106169617
5,0.5,1000.0,0.0,12.587528771744145,13.66804288511965,254.21591772774534,362.4816227557807,7303.08664937219
5,0.5,1000.0,0.0,17.789836015730373,28.573331955974133,134.0604470191115,765.9631574043344,8653.2034644942
5,0.5,1000.0,0.0,26.526171708990937,96.74766959723748,244.5684359025182,1055.2530849859618,2177.2366648552124
5,0.5,1000.0,0.0,0.0622743833894592,0.8899459734369443,44.91405709266209,221.04575545210614,344.9085578979098
5,0.5,1000.0,0.0,1.8924563012149824,148.20063795742448,160.27751670588057,2146.2067859268864,4373.238181495275
5,0.5,1000.0,0.0,82.00815567240156,295.60580991700783,1090.9868229875901,2010.9877664616995,3193.7485129330857
5,0.5,1000.0,0.0,288.67563583048684,409.73720817503954,1006.6215662681615,1112.3877341184884,4144.375368266608
5,0.5,1000.0,0.0,9.453661722585435,55.08475098406895,531.4509983245607,635.85541364875,1990.7717883141645
5,0.5,1000.0,0.0,78.61562974002682,1047.7932938916854,2554.3728869186266,4120.452533009072,5596.42529853831
5,0.5,1000.0,0.0,59.158740917730775,360.2916749810347,558.1158210566196,1660.1085962342902,4795.741273912655
5,0.5,1000.0,0.0,315.6400469743031,966.5172719309356,1405.4590049945791,2626.702425421357,2875.74777194712
5,0.5,1000.0,0.0,283.5279711395278,816.1612389986066,838.7748068703455,1520.2722323568132,2638.038211537201
5,0.5,1000.0,0.0,8.010261119586545,101.90555861455724,1235.4795575732405,1776.2637495326221,1842.3351443615902
5,0.5,1000.0,0.0,13.144184296754675,114.35004924678007,1020.3843944851918,1567.0572506704698,4509.489684522763
5,0.5,1000.0,0.0,458.3239967981497,723.4137916773543,3540.8656434845666,7531.8773552353705,8272.770254004648
5,0.5,1000.0,0.0,76.79983347645499,356.085515998072,367.54827524575586,482.5958332975416,10134.243833800261
5,0.5,1000.0,0.0,0.1446875090393485,0.737527966016739,24.260421960660853,3666.050736592367,3840.608868943349
5,0.5,1000.0,0.0,31.446637034372888,120.88354903756715,366.06816599858263,1468.5427435735398,3843.2750176191544
5,0.5,1000.0,0.0,18.112699126298065,86.40337073606683,297.62528559003476,1075.2037178461007,2176.734456810829
5,0.5,1000.0,0.0,15.670609554620626,273.79925045560077,579.0861530656291,2268.784971898181,2681.5033338986655
5,0.5,1000.0,0.0,3.4777881974135854,254.67713975266327,1332.5965948420003,1359.660109257887,2345.360043845355
5,0.5,1000.0,0.0,0.22236722286630223,187.9674270913758,798.0874292827648,1083.9140219153785,6098.763400625461
5,0.5,1000.0,0.0,116.1886487740806,200.44103485731492,356.1270355858882,389.8918412700924,4124.205318056423
5,0.5,1000.0,0.0,1.1270621150208109,4.919337179143431,465.66168147548666,768.2860355720937,836.066910990669
5,0.5,1000.0,0.0,160.59177291561423,183.2191518852349,481.5629916418904,1401.2305600123866,2441.6985607485226
5,0.5,1000.0,0.0,76.60978463404992,199.63549486938152,759.3528038407769,2752.5506093732506,3119.3008070666297
5,0.5,1000.0,0.0,62.86616817401247,712.2117846674022,730.1372001356422,1015.795243202763,5112.877252770612
5,0.5,1000.0,0.0,5.768053601904197,352.13935697983715,677.00665708048,1943.265722158397,3493.875699222462
5,0.5,1000.0,0.0,2.362018499591138,40.57663024651448,406.10268092052297,746.9338358207111,2240.1920693185766
5,0.5,1000.0,0.0,32.36637899070595,40.54207179359406,135.99323418026034,799.1287338715907,5588.982685810936
5,0.5,1000.0,0.0,152.95200253925145,1260.5506818084611,2690.3407546307335,4854.116182605946,4908.624853433802
5,0.5,1000.0,0.0,0.17324750491629262,1809.1076553205182,3437.3982922438913,4962.012428234507,5424.779217601586
5,0.5,1000.0,0.0,102.8676208003258,135.2107677624371,544.8739428329935,959.4074092737186,6018.438330291664
5,0.5,1000.0,0.0,12.106353033876367,28.037261601040566,31.699639445913476,740.2134741508643,1057.7410693413538
5,0.5,1000.0,0.0,111.68165646097736,138.4968473408808,363.0903482144452,1060.6279875161204,2281.027446067216
5,0.5,1000.0,0.0,0.007385545784390706,74.61946391170166,125.28218413250345,126.38053391149373,383.0777144340456
5,0.5,1000.0,0.0,45.184126288959945,270.1628149386966,390.6231400881928,488.4476841555986,2344.42987928483
5,0.5,1000.0,0.0,44.286046934879195,281.29952594547,415.0435929774533,772.2604043059143,3239.1341134245226
5,0.5,1000.0,0.0,214.1162401414228,242.30478526589843,394.3036647781094,483.84420171244835,11411.682079533359
5,0.5,1000.0,0.0,1.37606214010903,75.95726870339774,1528.5210963162842,1606.3611102697841,5618.840563655317
5,0.5,1000.0,0.0,5.078675970779572,27.413237883666532,313.2260345669894,486.0135894373648,2711.190043054239
5,0.5,1000.0,0.0,104.22537396209377,105.04527067190315,381.93560819278264,1173.352623552807,2376.832077261122
5,0.5,1000.0,0.0,2.43806561149926,4.57672692303006,77.92582032479422,1566.0515352510179,5071.594057554278
5,0.5,1000.0,0.0,1.8050323627662856,174.34819953060673,263.249929060832,283.6813887545021,336.4234405802572
5,0.5,1000.0,0.0,9.841235900386685,133.3349269123237,480.314536392281,2072.7333299865777,6183.367886852601
5,0.5,1000.0,0.0,16.864003687457345,63.68751649516044,341.63980027986236,1398.2630759568697,9158.853306290333
5,0.5,1000.0,0.0,43.22158610503747,61.92883397173785,616.0670286853884,1042.8573239432117,1494.5127202674025
5,0.5,1000.0,0.0,11.116965927790394,76.05388935088051,669.4717092533751,725.7698870335528,2011.3240837765459
5,0.5,1000.0,0.0,3.253060505007546,18.12587942864119,85.00741119528523,2941.7826181320693,4474.345937569195
5,0.5,1000.0,0.0,22.442137184697287,120.99342108193196,421.9807666797717,1666.0152034198647,19285.045414841603
5,0.5,1000.0,0.0,20.72565913966706,105.13498605985473,738.0861556222205,743.1812467787763,1542.0251155361832
5,0.5,1000.0,0.0,94.97112993723246,344.15249292349665,1369.4465481062161,3365.9571109163808,5719.421393613396
