n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,optimal_delta,best_relative_mse
7,5.0,100.0,1000,1062.593339601539,1075.4790450340488,1078.2015101348823,1094.788276915162,1104.1559066987772,1111.5903009258054,1113.5184621648043,,,,,,,,,,,,,,0.011,0.08261117216673018
7,5.0,100.0,1000,1065.2552344282076,1090.8510944072807,1096.9855923491443,1098.306665219364,1100.2109140016096,1102.3885698049348,1126.7839269868712,,,,,,,,,,,,,,0.031,0.0068638806409555796
7,5.0,100.0,1000,1073.7928284835186,1084.5766152496108,1085.5508811136958,1097.0243662123662,1101.2119058162486,1104.171747092395,1109.2644127114083,,,,,,,,,,,,,,0.011,0.08963062104865396
7,5.0,100.0,1000,1071.7851556386556,1086.7498837268706,1089.6389631841864,1092.434266551372,1104.8248194882433,1104.8320006381207,1117.699128700299,,,,,,,,,,,,,,0.011,0.046604345551070826
7,5.0,100.0,1000,1059.6769377652113,1069.2632351857824,1085.5578831752027,1089.6442475239676,1112.4702075741973,1114.4109007506092,1117.1241830805325,,,,,,,,,,,,,,0.011,0.06507429010771944
7,5.0,100.0,1000,1063.38964241477,1080.033237565334,1092.7995944644795,1093.289792085144,1096.8598536091197,1110.8706076958374,1112.785652789198,,,,,,,,,,,,,,0.031,0.010012857915739663
7,5.0,100.0,1000,1072.7112551328387,1082.3895640830272,1092.809114472621,1098.2114287137033,1109.30169847977,1110.7993212559038,1117.2827347112575,,,,,,,,,,,,,,0.011,0.017958191129487575
7,5.0,100.0,1000,1057.1171717013879,1080.1487133721478,1080.4314777599486,1092.8860650324445,1100.3821989411317,1103.7434372539853,1114.1888091558853,,,,,,,,,,,,,,0.031,0.0006494631740584222
7,5.0,100.0,1000,1091.3153441492398,1098.1014122688464,1104.670702380308,1107.5041983397073,1108.5234379191431,1108.5948154090806,1115.7293652204419,,,,,,,,,,,,,,0.021,0.310267032907374
7,5.0,100.0,1000,1072.3529811047526,1085.8660471850544,1093.79499467416,1105.438260033794,1114.9652525099893,1117.4376407118493,1128.9589848078226,,,,,,,,,,,,,,0.011,0.0036838216433521687
7,5.0,100.0,1000,1048.833177827773,1073.4745066159671,1076.981034211163,1096.8361248199362,1106.4054626353388,1111.1018199991684,1114.3633882532738,,,,,,,,,,,,,,0.041,0.040980897337549956
7,5.0,100.0,1000,1071.3537966235579,1096.1308849952989,1100.5973653934334,1102.4431454312032,1102.9884552279293,1108.2166041265968,1117.0280769842595,,,,,,,,,,,,,,0.051,0.0606689221267904
7,5.0,100.0,1000,1047.6134622481695,1052.0825701210838,1082.7530501049603,1090.2155299789702,1103.082209613935,1107.7820788937581,1114.8216409606127,,,,,,,,,,,,,,0.031,0.058054998255676664
7,5.0,100.0,1000,1080.3364894538654,1082.043438176109,1097.8045960093395,1105.280297745655,1115.1296461584516,1119.3244405213527,1124.9368903170905,,,,,,,,,,,,,,0.011,0.017211178265092997
7,5.0,100.0,1000,1068.318937160651,1084.9942441276894,1087.4883012081084,1098.9962231718998,1106.1469887490393,1107.3853692029948,1107.8595480253816,,,,,,,,,,,,,,0.021,0.03175096997982508
7,5.0,100.0,1000,1055.343503652765,1058.2751819524947,1077.3143470313667,1085.713690717888,1087.699751685573,1097.5216661269906,1105.0457833658797,,,,,,,,,,,,,,0.011,0.0019148836912711814
7,5.0,100.0,1000,1052.5308542352898,1090.0261084302294,1092.1470577593122,1100.6742298751349,1112.5527611686712,1116.9234267482327,1125.8631092005633,,,,,,,,,,,,,,0.071,0.03294223471798514
7,5.0,100.0,1000,1052.3045919631734,1056.647041432082,1080.7316217482528,1087.8945610337632,1102.2567985315416,1104.2743475096484,1105.8052020688256,,,,,,,,,,,,,,0.021,0.015844653295952953
7,5.0,100.0,1000,1055.661562853336,1083.7681301592181,1088.5281197739646,1088.7421504231133,1091.6524681825097,1092.5372205228036,1123.6501392175376,,,,,,,,,,,,,,0.031,0.004609688739316117
7,5.0,100.0,1000,1043.461149665817,1076.8264244438162,1086.6625270514812,1091.2267405835437,1108.1437552999241,1112.9852376660683,1132.9565118302144,,,,,,,,,,,,,,0.071,0.10169350270317938
7,5.0,100.0,1000,1076.1169330975315,1077.2155330851397,1082.5625606033773,1104.594637873295,1106.796574852982,1122.031722953186,1123.0577878654683,,,,,,,,,,,,,,0.011,0.125242897727331
7,5.0,100.0,1000,1058.0758909961396,1079.4651062874295,1090.8927535957196,1108.4615764675884,1108.5671492928902,1117.664326556661,1127.982244730902,,,,,,,,,,,,,,0.041,0.04043401544597435
7,5.0,100.0,1000,1038.9865934381444,1087.623257339559,1089.2223495961032,1105.9789659865276,1109.3082325548264,1117.0683674111458,1127.6182889993804,,,,,,,,,,,,,,0.121,0.08664170786995604
7,5.0,100.0,1000,1039.6270266374156,1044.1279455437295,1069.0173711153661,1093.8770121884722,1100.1251853729118,1108.1941662849176,1115.352951963558,,,,,,,,,,,,,,0.031,0.11420528118346598
7,5.0,100.0,1000,1053.0578864971662,1071.7044721660766,1081.4284805816017,1087.8831325683454,1101.230682880702,1101.5792393280312,1124.8437863976785,,,,,,,,,,,,,,0.011,0.024576113480177728
7,5.0,100.0,1000,1042.6410789714403,1045.3537710368466,1066.4881738700508,1098.9195263733386,1106.125299198437,1108.051728647394,1108.1962509322082,,,,,,,,,,,,,,0.031,0.0934289969342917
7,5.0,100.0,1000,1042.6383858150832,1062.1898179570253,1081.1917746988036,1100.014552949694,1102.6960765611962,1102.9769493019162,1112.7167428362218,,,,,,,,,,,,,,0.041,0.06168942479009543
7,5.0,100.0,1000,1044.7410948714796,1088.3859391504652,1096.0733860158164,1096.782612077492,1098.6793636001828,1102.9559899424041,1111.4810217236584,,,,,,,,,,,,,,0.091,0.0008559918111674384
7,5.0,100.0,1000,1074.1472797294887,1074.3806686326961,1084.5719009803638,1095.4957660480582,1097.8226601139584,1105.5784567690623,1110.8057387561985,,,,,,,,,,,,,,0.011,0.11365745842276716
7,5.0,100.0,1000,1056.4942488179104,1076.2266594903765,1087.8090179435512,1088.4169445440598,1100.4976604628707,1119.1237618662078,1124.5061443603545,,,,,,,,,,,,,,0.011,0.025826017580379078
7,5.0,100.0,1000,1085.8139001888342,1094.495629987748,1094.8898643330554,1100.592403383414,1100.9512269122508,1102.176482328878,1106.238153436197,,,,,,,,,,,,,,0.031,0.3870932133888272
7,5.0,100.0,1000,1046.7821929724746,1073.5748707599605,1094.3685045743714,1099.1509374147647,1099.1715187259633,1114.8214874437813,1126.730378748499,,,,,,,,,,,,,,0.061,0.06985505502045877
7,5.0,100.0,1000,1035.5593022515284,1066.5230797083314,1070.4096712496707,1080.937527380428,1085.8011268223026,1096.5258821897144,1117.8047402309305,,,,,,,,,,,,,,0.051,0.04952954792642011
7,5.0,100.0,1000,1077.4768314723274,1092.4986947036862,1096.7474279328947,1099.8195298409871,1102.1676410765501,1107.0232852571678,1110.7995055022109,,,,,,,,,,,,,,0.041,0.13918679481801516
7,5.0,100.0,1000,1058.0745624024162,1085.5032774000772,1090.6463456534898,1101.2150458970382,1106.0530467236026,1114.7697096245531,1122.2785921019297,,,,,,,,,,,,,,0.051,0.010958999368811352
7,5.0,100.0,1000,1065.719792051898,1085.5505783271894,1087.2220946245898,1100.379962137235,1101.6100728144138,1118.6826808901783,1124.2216892290187,,,,,,,,,,,,,,0.011,0.0024370186092409225
7,5.0,100.0,1000,1064.0115807658294,1065.35667632421,1090.0751867847302,1104.8059231158122,1104.892980203368,1104.933695690114,1109.732967261399,,,,,,,,,,,,,,0.021,0.0060000581893388995
7,5.0,100.0,1000,1061.712732920123,1063.8452424135817,1068.667110642558,1094.6399934966842,1103.8682393496188,1114.5984318054284,1124.5864772204545,,,,,,,,,,,,,,0.011,0.15572997049405676
7,5.0,100.0,1000,1058.202783628238,1087.281273489125,1091.3649676428665,1100.6116931720926,1104.2706000791768,1104.7896300962511,1128.2361557853367,,,,,,,,,,,,,,0.041,0.005766010554141892
7,5.0,100.0,1000,1068.8673061750737,1073.3377301238604,1091.6406326262843,1100.1926159243344,1109.761778930301,1121.5437936766048,1123.1469139914113,,,,,,,,,,,,,,0.011,0.026674190571486543
7,5.0,100.0,1000,1054.6372188748287,1072.4911580884732,1101.0049352055653,1105.9081396417198,1111.6034444289091,1116.800656534433,1120.5194583026266,,,,,,,,,,,,,,0.051,0.04552553362418439
7,5.0,100.0,1000,1073.2280492888094,1087.3608589722883,1093.154468707798,1100.2172901575993,1108.3735707094684,1117.9962954838202,1120.4773967634148,,,,,,,,,,,,,,0.011,0.006851330089208449
7,5.0,100.0,1000,1033.645070703603,1081.8846344538922,1087.3972844761033,1098.6034549164501,1105.2529318874458,1121.377540626847,1124.7650149941953,,,,,,,,,,,,,,0.131,0.11969707273364374
7,5.0,100.0,1000,1052.638963074,1089.4682513920711,1090.6803190462497,1091.3773998487973,1096.7539439692532,1106.0968997087869,1125.083785615159,,,,,,,,,,,,,,0.061,0.0028950243875849593
7,5.0,100.0,1000,1065.1011899103964,1086.7328985733543,1090.267541700375,1098.581895337934,1100.0332045952964,1105.304801328269,1121.554979261051,,,,,,,,,,,,,,0.031,0.005616982163085317
7,5.0,100.0,1000,1034.6517620824177,1056.2463689926917,1087.8291741694336,1091.7121842110987,1098.1901777857722,1102.6771492068876,1103.756195850246,,,,,,,,,,,,,,0.061,0.06884125791475426
7,5.0,100.0,1000,1061.2796317806021,1083.1342334151295,1088.44659904854,1098.6090135588786,1109.506870029685,1116.994958173737,1131.0600932284078,,,,,,,,,,,,,,0.031,0.025433673445183172
7,5.0,100.0,1000,1053.1219642448802,1067.2076428919388,1089.0848283540347,1089.3193054577273,1094.3400913167434,1104.7667294143996,1114.655719076708,,,,,,,,,,,,,,0.031,0.008512523029484364
7,5.0,100.0,1000,1047.2260671448657,1089.2718677635444,1094.5647698235302,1107.4690543316585,1110.9764386526888,1120.3753977103001,1120.7519417942503,,,,,,,,,,,,,,0.091,0.04572056659079319
7,5.0,100.0,1000,1069.4927752024241,1078.1999807533766,1084.9523356218847,1086.2803316575253,1088.9680517191084,1089.787962128475,1089.8237054361973,,,,,,,,,,,,,,0.031,0.33780205848875305
7,5.0,100.0,1000,1052.0829105374198,1091.5704865159767,1094.8453152804773,1096.3336827698915,1105.3646230291888,1108.5356344089973,1117.4449001680175,,,,,,,,,,,,,,0.071,0.001515495216213215
7,5.0,100.0,1000,1055.8256200652975,1081.607871878374,1087.4388396958036,1095.4273058455456,1107.2173302840804,1124.6063576412878,1131.3070459476303,,,,,,,,,,,,,,0.031,0.055869621148008676
7,5.0,100.0,1000,1062.689579531764,1071.3840648211394,1086.4339105055324,1098.0849938649353,1101.7420458023723,1106.7611696780393,1116.2892471945172,,,,,,,,,,,,,,0.011,0.012187491822272297
7,5.0,100.0,1000,1069.9459166933918,1089.471843268736,1110.1171769173905,1111.1196777062094,1117.7829132447496,1133.3956316349575,1133.6025072455093,,,,,,,,,,,,,,0.041,0.027175441764433914
7,5.0,100.0,1000,1076.9026420144776,1077.0681254164579,1094.782032699649,1096.8376512528657,1103.4653846206118,1108.9796719398887,1123.822056753243,,,,,,,,,,,,,,0.011,0.10107085439281287
7,5.0,100.0,1000,1068.9688031419407,1076.3210622594263,1081.5038503856824,1091.772154566385,1098.2806126544415,1099.5991055395502,1100.8008390955279,,,,,,,,,,,,,,0.011,0.10750210451760525
7,5.0,100.0,1000,1058.0725389628244,1082.7496657537072,1088.8203265704362,1098.8359846669448,1103.6974370161581,1114.1369886312016,1131.0049688225786,,,,,,,,,,,,,,0.031,0.02676147975698515
7,5.0,100.0,1000,1057.541504902148,1060.9089036214723,1087.9615465843171,1090.067158429564,1094.0082256799035,1102.8464482087104,1109.743082185445,,,,,,,,,,,,,,0.021,0.000367571418340348
7,5.0,100.0,1000,1055.7679703653007,1085.7421581517758,1087.1190897881381,1087.5603652622717,1095.4135270295417,1109.7952776202903,1115.18866059449,,,,,,,,,,,,,,0.041,0.0013986377673485203
7,5.0,100.0,1000,1045.5731925043722,1076.3601434934242,1092.2441640019085,1095.6665033723623,1103.701860052304,1105.7153197965345,1106.6487400693404,,,,,,,,,,,,,,0.061,0.013565982445863756
7,5.0,100.0,1000,1043.3292947653335,1061.6612131390439,1074.8290760201512,1090.78115563213,1095.752492006637,1103.9308971955334,1104.1652812874838,,,,,,,,,,,,,,0.031,0.030255871299239127
7,5.0,100.0,1000,1053.9978145600046,1062.1393482543322,1089.9184519167316,1092.4930368314838,1102.3801960809105,1103.5191021780142,1109.7149122551855,,,,,,,,,,,,,,0.031,0.009023800002199048
7,5.0,100.0,1000,1045.7173871205323,1080.78047428936,1086.9659029927066,1095.528756096966,1104.340153240042,1109.1441033572517,1114.925750382441,,,,,,,,,,,,,,0.071,0.02686155566404933
7,5.0,100.0,1000,1051.3774836550067,1076.7953037690093,1077.140986100874,1083.5415407629425,1097.1970540406069,1101.173705006844,1116.4667171990309,,,,,,,,,,,,,,0.031,0.004556658345803672
7,5.0,100.0,1000,1072.6352078698317,1073.9384574135806,1097.5519957440265,1104.493988673975,1115.4563813358202,1126.379945804632,1138.9841944808252,,,,,,,,,,,,,,0.011,0.03129276607877456
7,5.0,100.0,1000,1051.2187020838346,1082.0716886983923,1083.7765440246378,1096.8398684649349,1100.5133044995432,1104.4901135853672,1115.1881306351515,,,,,,,,,,,,,,0.061,0.0066001639517370885
7,5.0,100.0,1000,1076.8072820585658,1077.4702434923686,1086.0679931907152,1098.4933777795627,1103.691100601119,1106.4609151839347,1114.5037104181683,,,,,,,,,,,,,,0.011,0.11792111457217258
7,5.0,100.0,1000,1066.6499535951152,1073.2462223593184,1087.6375088234995,1092.2892445530363,1105.8888387761301,1106.6589181240033,1107.9659152824386,,,,,,,,,,,,,,0.011,0.016421441912975385
7,5.0,100.0,1000,1067.7132612140722,1081.0663091257757,1088.616000600008,1093.109103876631,1094.3777152164914,1100.623117217584,1101.763946667702,,,,,,,,,,,,,,0.031,0.09672620730123155
7,5.0,100.0,1000,1062.8415320320344,1083.7109152053533,1093.4585076059805,1097.8299259778616,1107.1688088924834,1108.4975484330007,1108.6285499729731,,,,,,,,,,,,,,0.041,0.008409547981173418
7,5.0,100.0,1000,1070.6061782808613,1081.6363699452838,1093.7424032184356,1094.2688749937245,1095.3148589746643,1108.4991398393158,1114.0286035777856,,,,,,,,,,,,,,0.011,0.03714695120242489
7,5.0,100.0,1000,1048.4823407209701,1086.5654462483355,1091.417941953377,1096.3260812974086,1108.1801643586693,1125.5131943801575,1130.7667616533322,,,,,,,,,,,,,,0.081,0.0764514780187287
7,5.0,100.0,1000,1076.8833512874987,1076.9106361917854,1093.3365639131384,1095.4661313775946,1099.1183748080884,1099.7757532027426,1108.683551659366,,,,,,,,,,,,,,0.021,0.14193111240795073
7,5.0,100.0,1000,1049.8125923477035,1082.2114856608887,1092.8941032886612,1093.205994347065,1105.808801864629,1110.0258273480508,1121.644996726279,,,,,,,,,,,,,,0.071,0.025947905756648737
7,5.0,100.0,1000,1047.127459849939,1068.4560924407601,1085.4450887436435,1090.5514682157277,1104.854461522793,1112.8246752206448,1132.4768569888224,,,,,,,,,,,,,,0.041,0.0943829651841878
7,5.0,100.0,1000,1077.4324228975415,1085.3128077030606,1098.9765367697837,1101.1623072357495,1108.7058118288805,1113.2587265207733,1115.6622494522144,,,,,,,,,,,,,,0.021,0.06382931558503123
7,5.0,100.0,1000,1064.9720763157372,1090.660930993284,1092.8557387210367,1093.1142068964625,1098.6811259056672,1104.4712246512117,1107.9145766213055,,,,,,,,,,,,,,0.051,0.06524684011845845
7,5.0,100.0,1000,1055.3274666071263,1056.60016520658,1079.749902674968,1090.3614709033775,1107.253826140302,1122.7950149411777,1124.458510606757,,,,,,,,,,,,,,0.011,0.07037724733424608
7,5.0,100.0,1000,1090.796569385079,1100.8246248451749,1103.2405932217985,1103.9574201112953,1108.415411728935,1118.6613346718104,1119.9146418090615,,,,,,,,,,,,,,0.011,0.2041118245915842
7,5.0,100.0,1000,1032.6149245498887,1061.1967444831246,1070.193865297435,1075.377552811555,1083.6751703403827,1088.4223711010518,1113.8375481673806,,,,,,,,,,,,,,0.041,0.04193272241631232
7,5.0,100.0,1000,1048.7089162766358,1081.6142176325218,1094.8493940014905,1111.6300455323928,1112.556337252321,1122.7769352336977,1128.6391126469675,,,,,,,,,,,,,,0.081,0.09689970335747924
7,5.0,100.0,1000,1047.6157051869038,1091.9574898427024,1102.8055715211515,1106.6675311951467,1109.9072715874447,1113.8600540804357,1113.8812272237835,,,,,,,,,,,,,,0.091,0.00514878754025101
7,5.0,100.0,1000,1079.1986369449246,1079.7079163534934,1080.5895747704506,1105.4701586687875,1111.4551107024022,1118.7927232863753,1122.9393067877156,,,,,,,,,,,,,,0.011,0.025097928047006515
7,5.0,100.0,1000,1025.6764813688153,1084.8046400330782,1099.2580915743515,1104.2244397277047,1109.760386150589,1115.5180032030057,1123.248926102966,,,,,,,,,,,,,,0.221,0.05032958181200775
7,5.0,100.0,1000,1031.867405439302,1067.4905784626712,1103.0999559690435,1105.79895536799,1117.385244330972,1128.8524719078598,1134.132078961846,,,,,,,,,,,,,,0.171,0.24790268821226044
7,5.0,100.0,1000,1063.1552230529455,1082.7699986812934,1092.892619640135,1099.0666170110267,1106.754730932558,1114.3809306043988,1125.7526469151587,,,,,,,,,,,,,,0.041,0.008078086595035583
7,5.0,100.0,1000,1066.6654883173717,1094.0869304583155,1097.0037739376346,1098.5368089434653,1110.0349665244441,1110.7555635366516,1112.637067839799,,,,,,,,,,,,,,0.051,0.024894540744148423
7,5.0,100.0,1000,1053.6830799907525,1080.4374737899586,1092.1674648823198,1096.5265212257916,1097.352293415267,1098.3939588479986,1104.39738636698,,,,,,,,,,,,,,0.051,0.010549390654199195
7,5.0,100.0,1000,1074.8664498844055,1085.586064135157,1099.0085321939364,1106.6877462497619,1109.7759538555158,1111.2900467356033,1117.8853635779255,,,,,,,,,,,,,,0.021,0.022107301670381233
7,5.0,100.0,1000,1049.4794456778266,1087.180820316135,1093.9183753244174,1099.3067104518186,1107.5677704132167,1111.2220235645054,1117.101760187584,,,,,,,,,,,,,,0.081,0.014423254694864553
7,5.0,100.0,1000,1046.7981386220636,1050.8935626532489,1090.441422284799,1098.5581903597788,1110.471992622864,1115.762039226111,1119.577635753865,,,,,,,,,,,,,,0.041,0.10344076166123696
7,5.0,100.0,1000,1073.5704301501607,1107.574716834376,1112.1912093843396,1116.1748632170327,1124.0275595655023,1124.960174359802,1125.0571385230928,,,,,,,,,,,,,,0.061,0.006985633212839975
7,5.0,100.0,1000,1057.233859159849,1061.016582347803,1090.1367409497411,1102.8321354529155,1105.3136137870886,1106.9477376158131,1112.4291321032067,,,,,,,,,,,,,,0.031,0.012875784778507147
7,5.0,100.0,1000,1052.8050214338868,1075.8753510590777,1083.9013649943597,1085.6326414187383,1091.3778782588538,1104.1160195701575,1120.150513576674,,,,,,,,,,,,,,0.021,0.00551439659275592
7,5.0,100.0,1000,1041.7392961862438,1058.0859004419947,1068.1618791579008,1083.2092125092531,1087.4145537065235,1102.7824680249776,1113.3681203536294,,,,,,,,,,,,,,0.011,0.0501378189205225
7,5.0,100.0,1000,1079.4645245503,1082.408199734805,1087.4821256382183,1104.4465355571385,1104.501529528223,1105.1811414213712,1110.5589449369324,,,,,,,,,,,,,,0.011,0.11651364927959075
7,5.0,100.0,1000,1093.4067079832012,1107.6051576818475,1111.781704586469,1112.2939799036346,1123.2908093015815,1123.9867608236711,1124.0410856888689,,,,,,,,,,,,,,0.031,0.13430887076895087
7,5.0,100.0,1000,1058.2204196806765,1067.0628237518574,1072.1969419424747,1090.7194319798016,1103.5375990725724,1108.083390770165,1110.503513962507,,,,,,,,,,,,,,0.011,0.16081808356393326
7,5.0,100.0,1000,1065.5220842770273,1076.2746820254133,1102.658649023967,1110.8089323177228,1111.634160156492,1119.3946993433997,1122.1330515028149,,,,,,,,,,,,,,0.031,0.01155694047889147
7,5.0,100.0,1000,1058.9607925556338,1087.54975430602,1094.7556631505404,1105.0580146363322,1110.6385457869721,1116.48942824512,1130.6565638050708,,,,,,,,,,,,,,0.061,0.027840942365153616
7,5.0,100.0,1000,1069.1099895405878,1088.9318515291216,1097.3447184992938,1103.4582930595382,1108.2006974886406,1113.0742975834744,1115.9921705452987,,,,,,,,,,,,,,0.041,0.010375276434971825
7,5.0,100.0,1000,1063.8443831669563,1084.1477201185567,1097.3713443074382,1097.7566933279209,1105.7871953521098,1108.4080064230325,1126.9290069393776,,,,,,,,,,,,,,0.031,0.001151656559808146
7,5.0,100.0,1000,1058.9500585071462,1059.9442647619044,1085.4085368533067,1102.9421023801242,1105.97909990894,1119.4673843043297,1133.1821470586224,,,,,,,,,,,,,,0.021,0.06927011403717023
7,5.0,100.0,1000,1086.839674661069,1090.1996974730748,1093.908001460727,1099.5658309031523,1102.5796865259854,1104.4282902743462,1105.0273055903672,,,,,,,,,,,,,,0.011,0.642339706010815
7,5.0,100.0,1000,1056.1364437696654,1089.875566086142,1090.6544520679859,1091.9452439081003,1096.7150081567788,1101.2494502220807,1127.1106400093304,,,,,,,,,,,,,,0.041,0.0009394613814401128
7,5.0,100.0,1000,1065.4781879931472,1070.3377230899416,1089.07623213059,1099.6845923873022,1106.8768784216277,1112.4199314959033,1116.3686390268224,,,,,,,,,,,,,,0.011,0.02290158565658138
7,5.0,100.0,1000,1070.2172540384943,1073.1154317767441,1091.7770182254578,1096.8779458938493,1108.3817825770313,1108.5329069234886,1114.2672319441258,,,,,,,,,,,,,,0.011,0.016128632515777754
7,5.0,100.0,1000,1035.51450596353,1080.9460670944743,1081.7440938856714,1084.371297909472,1099.5351614118103,1111.314922904272,1137.3563677065958,,,,,,,,,,,,,,0.101,0.11056609138567576
7,5.0,100.0,1000,1040.6884342007445,1042.314455026975,1067.6570531209195,1071.2123543596465,1093.0885816695693,1104.964225999991,1105.5615793597026,,,,,,,,,,,,,,0.011,0.0488301058324088
7,5.0,100.0,1000,1048.7031680559178,1078.1242982884849,1083.0393281925706,1100.9291649960737,1102.4526702988546,1103.034506523263,1105.9895436313573,,,,,,,,,,,,,,0.051,0.004880583400896298
7,5.0,100.0,1000,1078.3751635005594,1079.8720661292875,1090.77308322624,1103.8299590538204,1108.1273968141647,1111.2524678616883,1124.7113437004882,,,,,,,,,,,,,,0.011,0.13108924612170875
7,5.0,100.0,1000,1075.6107618717874,1081.2853627385548,1090.6117222460537,1105.6978243362528,1107.3856364234175,1114.4835446789034,1115.333070011166,,,,,,,,,,,,,,0.011,0.04678678406487862
7,5.0,100.0,1000,1071.2065402161568,1082.278099159079,1096.1709174707098,1099.0969219005856,1103.9501819831594,1109.4463734087017,1118.4156759788516,,,,,,,,,,,,,,0.021,0.01364577602770869
7,5.0,100.0,1000,1081.7196822081964,1085.1522920040884,1094.5930294853588,1111.4277502317425,1111.5238121190691,1115.6673925337882,1121.6875247281278,,,,,,,,,,,,,,0.011,0.036123009592047464
7,5.0,100.0,1000,1034.2064338471541,1042.9284766934857,1060.5340598294065,1088.1661919385617,1088.5177553481196,1091.5456083808117,1121.4825051815058,,,,,,,,,,,,,,0.011,0.10944344334263849
7,5.0,100.0,1000,1041.7478984756967,1069.634048530593,1074.0496981390618,1088.6067882433556,1105.801757758371,1114.7281968945033,1122.6662047323314,,,,,,,,,,,,,,0.041,0.09998518108990156
7,5.0,100.0,1000,1037.961645063529,1091.2780352472066,1093.5870533865702,1102.2528780107011,1108.092857910937,1115.660421583984,1117.141285271453,,,,,,,,,,,,,,0.121,0.030743969587580144
7,5.0,100.0,1000,1058.460753511767,1075.9430308577416,1095.4043231059495,1102.9526082458963,1105.8284566435768,1108.0804919805587,1120.2813797060676,,,,,,,,,,,,,,0.041,0.010741240917190248
7,5.0,100.0,1000,1044.4900308901383,1059.3561034258134,1096.4267644095344,1101.1983860045275,1104.0857914639569,1104.1884106131845,1116.5652762225984,,,,,,,,,,,,,,0.051,0.062410046979070606
7,5.0,100.0,1000,1056.2643119505626,1057.6348749204726,1086.6942981438774,1091.291652658867,1103.3851283512467,1117.1517337203236,1122.9688412671314,,,,,,,,,,,,,,0.021,0.04715018280816827
7,5.0,100.0,1000,1061.4234833438222,1084.2548546126568,1087.9760787213272,1098.392233946008,1112.6043402138273,1120.3583748541241,1128.4507488311876,,,,,,,,,,,,,,0.031,0.02693592305030522
7,5.0,100.0,1000,1049.2808793402774,1070.7778920477954,1088.957246310134,1096.0843485732107,1114.9902764391234,1118.907479943247,1127.521393701937,,,,,,,,,,,,,,0.041,0.10003290732387603
7,5.0,100.0,1000,1055.675471362455,1085.8881527018664,1096.7233907500001,1106.4776160114777,1119.2552988164718,1119.3825818916864,1128.5717068928232,,,,,,,,,,,,,,0.061,0.05468581443881428
7,5.0,100.0,1000,1060.4733994966036,1090.0589497146852,1105.560179275067,1108.8935793013907,1111.9836801276217,1117.913394399723,1134.086096822783,,,,,,,,,,,,,,0.061,0.02659182010617282
7,5.0,100.0,1000,1083.2631220911853,1088.280599131524,1098.2838994094488,1106.3794421283806,1115.4030729617941,1118.0035870704264,1123.6522757944542,,,,,,,,,,,,,,0.011,0.11869309033750602
7,5.0,100.0,1000,1050.6612693270672,1078.9136566821717,1079.3520331900002,1086.3836693566443,1089.5615021682536,1089.7650908516919,1097.495084608151,,,,,,,,,,,,,,0.051,0.04152294935361303
7,5.0,100.0,1000,1052.073132098879,1085.329193806862,1085.400564873185,1090.393306878278,1108.3839003171397,1111.257482182611,1111.6760001189248,,,,,,,,,,,,,,0.051,0.005319304856565131
7,5.0,100.0,1000,1028.6402239108036,1077.022637226009,1082.1083599574201,1090.6216002228102,1096.5719086309896,1097.6731887259264,1100.294993028143,,,,,,,,,,,,,,0.101,0.01486211322795129
7,5.0,100.0,1000,1072.2389957654316,1087.4794250870002,1090.6666096736817,1103.7390727812776,1106.5471939355025,1109.2852416245414,1116.3580441038257,,,,,,,,,,,,,,0.021,0.024063590620973047
7,5.0,100.0,1000,1053.766625802905,1074.1199170603481,1090.1586644902736,1099.114135585708,1100.4593247038495,1100.48637745782,1109.4948079911735,,,,,,,,,,,,,,0.041,0.0008571660451934975
7,5.0,100.0,1000,1050.0305764033296,1062.1406945592908,1097.1805936402202,1100.2231523534585,1110.695008551357,1115.48141337703,1120.5821346279877,,,,,,,,,,,,,,0.051,0.07629882613224974
7,5.0,100.0,1000,1049.2122911821916,1070.3052025830468,1092.2211906437262,1095.4558431123824,1102.3463947041234,1103.0981519265501,1117.6293452883813,,,,,,,,,,,,,,0.051,0.026539884060785963
7,5.0,100.0,1000,1069.3216250864232,1070.0283964957569,1077.650384552895,1089.1099150441107,1097.8518797870706,1101.8970404426639,1105.5471744876522,,,,,,,,,,,,,,0.011,0.15410680819373748
7,5.0,100.0,1000,1057.9827051198981,1063.1484719563223,1087.139250050943,1087.456884107566,1091.5868364575485,1094.0296673882995,1116.7158489551887,,,,,,,,,,,,,,0.011,0.0027111940166843138
7,5.0,100.0,1000,1038.7876743472348,1072.5270179017157,1073.038892725065,1078.752822879597,1080.076584217488,1086.789755929041,1112.9110192872718,,,,,,,,,,,,,,0.041,0.0039042737622262203
7,5.0,100.0,1000,1072.1790811343747,1090.6551860301101,1092.8563020906802,1101.2575449430435,1102.317708727447,1107.307110462575,1114.1583619173236,,,,,,,,,,,,,,0.031,0.056918740924521864
7,5.0,100.0,1000,1037.7701237800509,1049.3580375207123,1071.7639588359361,1091.91893004201,1106.1247842132404,1111.5731014687863,1118.1331583814947,,,,,,,,,,,,,,0.031,0.14559615872847131
7,5.0,100.0,1000,1068.298814090855,1083.0455857044897,1083.9309787865,1107.0309467422826,1112.7113400045607,1113.8361156629367,1114.9997967745542,,,,,,,,,,,,,,0.011,0.006726559578163027
