beta,eta,gamma,gamma_over_eta,n,repeat_id,x_min,x_max,range,Q1,Med,Q3,IQR,x_bar,s,CV,g1,g2
2.5,1.0,1.0,1.0,20,726,1.499171540840252,2.73349086651821,1.2343193256779579,1.74865382109409,1.9115744077180712,2.318265780418259,0.5696119593241691,2.0121110650258407,0.35293786199595084,0.17540674972204787,0.5748944000730839,-1.0136429198231347
2.5,1.0,1.0,1.0,20,727,1.3467539714077494,2.8094220541769404,1.462668082769191,1.7594775627558439,1.8574474607122915,2.047107721955891,0.2876301592000472,1.8994151048017358,0.33780333234730464,0.17784597558129092,0.7990814758128233,0.6829474409699543
2.5,1.0,1.0,1.0,20,728,1.2883186835315537,2.7713974193673567,1.483078735835803,1.9513616752456782,2.071181137123343,2.3143539075279342,0.3629922322822561,2.157612382674362,0.3414817668919575,0.1582683570200365,-0.11899552906879034,0.4124654170909978
2.5,1.0,1.0,1.0,20,729,1.4652509395738913,2.6700247006350155,1.2047737610611242,1.6392812970058475,1.8242193291523239,2.075814078958098,0.43653278195225065,1.8919438973303522,0.3273893479660906,0.1730438986209141,0.7203001851144881,-0.47797844277124435
2.5,1.0,1.0,1.0,20,730,1.202608364925792,2.706581039618623,1.503972674692831,1.6943022984230214,1.8655060386463762,2.150816714086449,0.45651441566342754,1.9245867197762485,0.4179033305313785,0.21713925708682214,0.1701492685680829,-1.0691533211489879
2.5,1.0,1.0,1.0,20,731,1.0510892122161188,2.542913567818951,1.491824355602832,1.5199392016351225,1.7711171989173842,2.0859742641400025,0.56603506250488,1.8249593088841696,0.4120903340451745,0.22580795749201546,0.09615916830944009,-1.0809725756316986
2.5,1.0,1.0,1.0,20,732,1.334357554130084,2.6491854624870985,1.3148279083570145,1.577532370408608,1.8909713317402685,2.0743247715974147,0.49679240118880674,1.861336403281418,0.3501426768600028,0.1881135920635966,0.31496120575103204,-0.8099653096859485
2.5,1.0,1.0,1.0,20,733,1.2451302158267137,2.636613079861676,1.3914828640349624,1.624197771232271,1.7437854565727178,2.0157689012306825,0.3915711299984115,1.8312774800800498,0.36385540824809076,0.19868939153458368,0.6047527459869755,-0.2995396810931501
2.5,1.0,1.0,1.0,20,734,1.0734425418149993,2.3608894886923633,1.287446946877364,1.3349470195382187,1.6498664828503147,2.094465388426113,0.7595183688878944,1.7280041132856216,0.413288991760307,0.2391713009146029,0.13350599267635638,-1.4771636185510408
2.5,1.0,1.0,1.0,20,735,1.3755290091589036,2.6765023200675353,1.3009733109086317,1.7371860552705585,2.1165682076436427,2.323299414095972,0.5861133588254137,2.0472270221842854,0.3575075555093292,0.17463014684511496,-0.20788221703194903,-1.1720156796574503
2.5,1.0,1.0,1.0,20,736,1.2469317203543526,2.443875088593504,1.1969433682391513,1.6035916189317831,1.838904110130422,2.0627737000392665,0.4591820811074834,1.8270936028007374,0.34618861986883803,0.1894750325534325,0.002960122236371898,-1.1174796700697562
2.5,1.0,1.0,1.0,20,737,1.2094081082105266,2.586442475899092,1.3770343676885655,1.6329448574956793,2.0130131895006356,2.238586206074216,0.6056413485785368,1.9470785848008951,0.4206518695457332,0.21604257415668116,-0.131987301598756,-1.3344782100189527
2.5,1.0,1.0,1.0,20,738,1.2831764389116367,2.655671336950282,1.372494898038645,1.5616401014190973,1.842410803410798,2.1684182796957776,0.6067781782766803,1.873892402072525,0.39633526278352466,0.21150374607697744,0.32984615035003445,-1.0978941909089897
2.5,1.0,1.0,1.0,20,739,1.452092975480785,2.926302752434263,1.474209776953478,1.8657100481950126,1.982430026318503,2.416166327616611,0.5504562794215986,2.089773013241537,0.4042470427045264,0.19344064649274104,0.3183123840755241,-0.9628540537768839
2.5,1.0,1.0,1.0,20,740,1.2917298965591932,3.035515970787009,1.743786074227816,1.6639798529476004,1.9724551041962834,2.3368148439340355,0.6728349909864351,1.9976399548806838,0.49287040132400883,0.24672634331317592,0.2580748148089998,-1.0109211613352946
2.5,1.0,1.0,1.0,20,741,1.3446060604661523,2.5337092931522527,1.1891032326861004,1.7967294805735738,2.003568639388651,2.1917689213456812,0.3950394407721074,1.9679795167325445,0.32531443315363595,0.16530376987549072,-0.3334469710586569,-0.9749639166416841
2.5,1.0,1.0,1.0,20,742,1.1246686539698267,2.6165828727934537,1.491914218823627,1.4794000217399135,1.802212482395658,2.1525399971763615,0.673139975436448,1.8246435658494289,0.40374243190657927,0.2212719456353792,0.06222077287957721,-1.1486790611948252
2.5,1.0,1.0,1.0,20,743,1.349880421388172,2.7240268652072643,1.3741464438190922,1.5486196193396067,1.8230639300991753,2.3456513578716165,0.7970317385320098,1.9218436238107437,0.43342763543919005,0.22552700441868648,0.26978309432488823,-1.3553365189177966
2.5,1.0,1.0,1.0,20,744,1.5103379459669641,2.596706721676891,1.0863687757099267,1.7561386898411429,1.8921687788426147,2.108825218104224,0.3526865282630811,1.9718143025670993,0.3192902429593949,0.1619271361120121,0.6647333247785683,-0.6325942745834086
2.5,1.0,1.0,1.0,20,745,1.1547712281142453,2.9863308130083492,1.831559584894104,1.567786998167017,1.7728661708305131,2.056638611716939,0.4888516135499219,1.8712723227449188,0.4414434192451858,0.235905492685129,0.8434486315288228,0.19398701251909234
2.5,1.0,1.0,1.0,20,746,1.514182611361928,3.010453433232248,1.4962708218703198,1.680290688893829,1.88143670544068,2.2991893138958983,0.6188986250020694,2.0055424875761076,0.4305180988925721,0.2146641627188337,0.7728970338935511,-0.4650784653159885
2.5,1.0,1.0,1.0,20,747,1.4205216335757944,2.4061141702536295,0.9855925366778351,1.61265964312993,1.8132734892295836,2.00298534677668,0.39032570364675,1.8567308646344642,0.2886962197588241,0.15548630405067343,0.48966489974478977,-0.9252454574455058
2.5,1.0,1.0,1.0,20,748,1.3104585792144312,2.53400920359835,1.2235506243839187,1.7082370443892296,1.8320560108880313,2.1117510816330767,0.40351403724384705,1.9177687242422583,0.30779683521143486,0.16049736932332673,0.1317861034295019,-0.8298413990036573
2.5,1.0,1.0,1.0,20,749,1.3884635935401557,3.17018248667224,1.7817188931320842,1.7660389746384815,1.9534680297743163,2.2249103012165774,0.45887132657809593,2.044831631011242,0.4647139700925952,0.22726270615384483,0.9484413214475087,0.10984078218120974
2.5,1.0,1.0,1.0,20,750,1.2953238611533544,2.574947275458726,1.2796234143053715,1.6738726345226296,1.8797377983582162,2.1498095830868564,0.47593694856422686,1.8661755196819598,0.31719799983081476,0.1699722220581228,0.18309283265383294,-0.6387378270572901
2.5,1.0,1.0,1.0,20,751,1.4727602655607175,2.705914933053977,1.2331546674932596,1.7765561677855821,2.0169042286917387,2.2017670367396165,0.42521086895403437,2.018643990596691,0.3559813407135653,0.17634676662740356,0.2670174627134821,-0.9911631818353746
2.5,1.0,1.0,1.0,20,752,1.3506735206101763,2.713169865030281,1.3624963444201046,1.566147940459658,2.0008416553852113,2.223204328024229,0.657056387564571,1.9282643779159685,0.4056400381202142,0.21036536419275775,0.24492574544188436,-1.2372112565524063
2.5,1.0,1.0,1.0,20,753,1.1718630343504708,2.4618914862373495,1.2900284518868788,1.5049152921378497,1.8703665560376481,2.284098168640642,0.7791828765027924,1.8585758359207571,0.4349008708284662,0.23399683909750818,-0.03754910039315342,-1.477446040208779
2.5,1.0,1.0,1.0,20,754,1.3583479228652369,2.7639905075666302,1.4056425847013934,1.6425652893909266,1.8482818721491472,1.9553256828744883,0.31276039348356166,1.8747111852495042,0.38177393294345435,0.20364413246547322,0.9272888959966036,0.06300179138490813
2.5,1.0,1.0,1.0,20,755,1.29580954114577,2.2595778495858543,0.9637683084400843,1.6682350072362984,1.8776017242809584,2.042417762900809,0.37418275566451076,1.8290525470056047,0.286996708160907,0.156910039916982,-0.48903321402027516,-0.9852064467457868
2.5,1.0,1.0,1.0,20,756,1.2090158411099294,2.6313410711717635,1.422325230061834,1.5558053768531748,1.7648775396153082,1.967343002475968,0.41153762562279317,1.841659343138918,0.37372599532447376,0.20292894922005306,0.6265337751727416,-0.5477056870750885
2.5,1.0,1.0,1.0,20,757,1.101119411372849,2.7223880394101414,1.6212686280372923,1.7825308856624944,2.0306330435229993,2.2314378584832735,0.44890697282077907,1.9637831116427686,0.41680531919161323,0.2122461063650466,-0.5057685992079829,-0.31207900180725634
2.5,1.0,1.0,1.0,20,758,1.1519457328125935,2.7228244347059647,1.5708787018933712,1.7820642930428068,1.9802884734296538,2.3047922347888767,0.52272794174607,2.022885073491498,0.3888696540786837,0.19223516905362054,-0.08326825338206083,-0.4844683011686124
2.5,1.0,1.0,1.0,20,759,1.1955226366723275,2.4365642659807762,1.2410416293084487,1.5406969598697973,1.8120269685904442,2.2001348707176533,0.6594379108478561,1.853276973150674,0.4063986773055236,0.21928653039627596,-0.1027277921588881,-1.4683968713805593
2.5,1.0,1.0,1.0,20,760,1.4297211168614492,2.950843027300561,1.5211219104391116,1.7652284781718857,1.8798066046813138,2.4347954520219517,0.669566973850066,2.03543230934297,0.4314918738316064,0.21199028425115762,0.453295612339219,-1.0784389146111821
2.5,1.0,1.0,1.0,20,761,1.3619955357995328,2.8224777490208264,1.4604822132212936,1.692891387198001,1.8555298979049604,2.185630716423229,0.492739329225228,1.9266713169590823,0.3766589860848962,0.19549727178135776,0.6466132772430094,-0.38512511720190634
2.5,1.0,1.0,1.0,20,762,1.1234560315876532,2.311575023840684,1.1881189922530309,1.345308216164591,1.8571384352891915,2.0501571902245286,0.7048489740599375,1.7429382222667165,0.3843571803902351,0.22052254949712044,-0.12156758160080465,-1.51581315404677
2.5,1.0,1.0,1.0,20,763,1.3084688328910086,2.618679917451793,1.3102110845607844,1.6305631316753635,1.8506981718917512,2.1033623617691926,0.47279923009382907,1.9014095094577481,0.37333242850169196,0.19634509380788806,0.2605004222468152,-0.7877420551222345
2.5,1.0,1.0,1.0,20,764,1.2707339504565207,2.4917202254061612,1.2209862749496405,1.638878010774618,1.7886069673028229,2.1650077054861496,0.5261296947115317,1.8621927723693943,0.3651085038959695,0.19606375307289867,0.22620166772926714,-1.153883820241592
2.5,1.0,1.0,1.0,20,765,1.2970894959252761,2.7246659365896577,1.4275764406643816,1.5796739838828906,1.7613523940288958,2.094847194312126,0.5151732104292355,1.8653320056900207,0.375412318869363,0.2012576408511744,0.5753964494644099,-0.6059422047793532
2.5,1.0,1.0,1.0,20,766,1.2410432046504025,2.6780728884916374,1.4370296838412349,1.5911413729448607,1.6573630045324284,1.9172238761966347,0.326082503251774,1.7967207865579067,0.3550058789259468,0.19758544654345228,0.8506775479200211,0.08728011132493707
2.5,1.0,1.0,1.0,20,767,1.4262158669384624,3.1245493369956745,1.6983334700572121,1.6876271479548564,1.9095177812579816,2.2616736830709616,0.5740465351161053,2.001649815708104,0.4426820280358227,0.2211585785694584,0.7949714304944188,-0.09354029969633793
2.5,1.0,1.0,1.0,20,768,1.2550229064390617,2.788963026421147,1.5339401199820852,1.641748163473845,1.9609463945992403,2.203764787181531,0.5620166237076862,1.959233770190788,0.40856241988870867,0.2085317362863357,0.2242048231383455,-0.997749666437783
2.5,1.0,1.0,1.0,20,769,1.3039306643953885,2.8084488472056988,1.5045181828103102,1.7908858625180388,1.9605911845395307,2.2174661984871946,0.4265803359691558,2.0038459926366725,0.40576567542316083,0.20249344356511748,0.11501248002731615,-0.8407630036755109
2.5,1.0,1.0,1.0,20,770,1.4915011690101196,2.751079442717669,1.2595782737075494,1.5523967023295624,1.7998228108371193,2.0200304898053982,0.46763378747583584,1.855619916890575,0.3768506865353023,0.2030861401653758,1.025624232772547,-0.06791498258024564
2.5,1.0,1.0,1.0,20,771,1.1468611586638404,2.6231785233882285,1.4763173647243881,1.5706258338144994,1.679856445978107,1.931221042406186,0.3605952085916866,1.7480456337187331,0.39026167841281617,0.22325600137943005,0.5642844673403578,-0.28537645839964565
2.5,1.0,1.0,1.0,20,772,1.2041614327496333,2.79199244990239,1.5878310171527568,1.6764757487668323,1.8029694445257998,2.2104904832488406,0.5340147344820083,1.8868193349639142,0.4142602574864199,0.21955480835389188,0.30563811175484557,-0.6543608376603416
2.5,1.0,1.0,1.0,20,773,1.234835172892426,2.291748604800975,1.0569134319085491,1.6680322834731047,1.8475105944701304,2.1601294994647686,0.4920972159916639,1.8726427404808565,0.3126572140109903,0.16696041762386896,-0.272384327211259,-1.1256555423905212
2.5,1.0,1.0,1.0,20,774,1.4695854016617274,2.795485587308706,1.3259001856469785,1.7264545719207092,1.8956031512276137,2.0830010666359207,0.3565464947152115,1.9682036133045044,0.3658607099505363,0.18588560018761296,0.8118704871975077,-0.3750537687162052
2.5,1.0,1.0,1.0,20,775,1.2515531871689332,2.5817581725901873,1.330204985421254,1.6237470573424715,1.7551473527848436,2.0491580861012557,0.4254110287587842,1.8326009471371427,0.3736500004096674,0.20389054201536724,0.44647601120264574,-0.7608473781839087
2.5,1.0,1.0,1.0,20,776,1.3020090863634057,2.606941623622507,1.3049325372591012,1.7306976044519304,1.8104525799546727,1.9677804050883647,0.23708280063643428,1.8654283129223905,0.30648077806834395,0.16429512511698155,0.6073966156876514,0.1473534543178152
2.5,1.0,1.0,1.0,20,777,1.3333060680084394,2.5203674504740006,1.1870613824655611,1.714994285993932,1.9959051033395372,2.202722401764492,0.48772811577055997,1.938285230167353,0.34681625633370927,0.17892942222118924,-0.19780949817514476,-1.3686541438470485
2.5,1.0,1.0,1.0,20,778,1.0725371924469216,2.536573388822472,1.4640361963755506,1.3914941874612567,1.7346297827349688,2.1324683500343378,0.740974162573081,1.7807502984280918,0.44513797427531204,0.24997214638584944,0.10917032717924549,-1.3367211346522851
2.5,1.0,1.0,1.0,20,779,1.3297034604103382,2.9277068715800105,1.5980034111696724,1.8144875245689356,2.1325243270686545,2.371704833384868,0.5572173088159325,2.1001976355120697,0.4141412815601969,0.19719157595338455,0.08486848007002794,-0.9216702329714255
2.5,1.0,1.0,1.0,20,780,1.2025605788345133,3.483248304172875,2.2806877253383617,1.724327953839952,1.9275539151286247,2.1870952795027088,0.4627673256627567,2.023377880998024,0.5372780473154486,0.26553519852180957,1.0160997368917692,0.7909745098862806
2.5,1.0,1.0,1.0,20,781,1.2180933168161412,2.35640412885407,1.1383108120379288,1.541999793162138,1.716492076425781,1.9849067212771867,0.4429069281150486,1.7778849191228985,0.30587688976471555,0.17204538183248488,0.1736753707396896,-1.0568719749511668
2.5,1.0,1.0,1.0,20,782,1.1631016804949095,2.1661554149579345,1.003053734463025,1.6145287106631954,1.7956160867547242,2.0126683889236583,0.3981396782604629,1.764432270583446,0.29778677895858435,0.16877200894773647,-0.4560889586860049,-1.0601462764906047
2.5,1.0,1.0,1.0,20,783,1.3236309337780063,3.2540555229653134,1.930424589187307,1.5824805494158742,1.8736013502633213,2.047492047245511,0.4650114978296369,1.8729428285478946,0.4193086748652058,0.22387692164116865,1.5929534758608457,3.2105863133174735
2.5,1.0,1.0,1.0,20,784,1.4047649374737812,2.8705127657685194,1.4657478282947383,1.762770321392897,2.0169105723891727,2.164746778714549,0.401976457321652,1.968243736585005,0.35579073300316644,0.18076558628886075,0.34895523387355576,0.0675332884859765
2.5,1.0,1.0,1.0,20,785,1.2525201435191806,2.7614227585779574,1.5089026150587768,1.6744672018756481,1.8957557036318504,2.1515410577601743,0.4770738558845262,1.9115412602915316,0.4063171065536118,0.2125599457328187,0.10642607194790599,-0.6388714436975009
2.5,1.0,1.0,1.0,20,786,1.2359526560629952,2.5523143228154606,1.3163616667524654,1.69672154477065,1.8798677057727216,2.126249302785522,0.429527758014872,1.907623470199527,0.3833846810039042,0.20097502834970063,0.023890766954722763,-1.0042992783334999
2.5,1.0,1.0,1.0,20,787,1.1643429710305409,2.4277192225632946,1.2633762515327538,1.6267211370616461,1.9215843072161536,2.1067460869173398,0.48002494985569366,1.8510429543479803,0.3558330502953837,0.19223381578453103,-0.37900711444954915,-0.9709973805385781
2.5,1.0,1.0,1.0,20,788,1.2311114093135254,2.4191366154657477,1.1880252061522223,1.6731606226563638,1.860276115246924,2.1176394316442773,0.4444788089879135,1.8479529233555176,0.31589595394827397,0.17094372370410243,-0.15526852641643596,-0.8934981067941061
2.5,1.0,1.0,1.0,20,789,1.2879741150821404,2.516311966447885,1.2283378513657444,1.577358555421549,2.041905313741777,2.243821371401892,0.666462815980343,1.9512409869353533,0.409245728351489,0.2097361274653502,-0.20375091301575532,-1.4496608775794746
2.5,1.0,1.0,1.0,20,790,1.1644109380094854,2.284503754570518,1.1200928165610327,1.5918320333495082,1.796501724822674,2.007853296397747,0.41602126304823894,1.781039147286427,0.33386033117282915,0.18745255076593645,-0.21905518068451282,-1.049552836950987
2.5,1.0,1.0,1.0,20,791,1.2774610451878536,2.3973392216122456,1.119878176424392,1.6186995368571206,1.945862185537324,2.012033733267203,0.3933341964100825,1.8418274229081852,0.30587027658064897,0.16606891219899952,-0.2462784192249728,-1.086761314814116
2.5,1.0,1.0,1.0,20,792,1.045839663837132,2.578787342093431,1.5329476782562992,1.528619058526246,1.7643437004271498,2.1263196531941877,0.5977005946679417,1.8055677321219505,0.4432672982896911,0.24550023264358614,0.11966117127952539,-0.9803365502840622
2.5,1.0,1.0,1.0,20,793,1.2171415673620092,2.7287796248537104,1.5116380574917012,1.6690008830989442,1.8767187640758667,2.153070502190723,0.4840696190917786,1.8956451590809809,0.3974500252307778,0.2096647799968343,0.09249789346036033,-0.755069844111874
2.5,1.0,1.0,1.0,20,794,1.139535654946384,2.083787563120752,0.9442519081743679,1.5278329823732886,1.751886824925121,1.9698609933940816,0.44202801102079303,1.7183190828259698,0.2998320336722324,0.17449147639047619,-0.5075200171394603,-1.0412407985974041
2.5,1.0,1.0,1.0,20,795,1.0669773114120271,2.940240478051249,1.8732631666392219,1.6168668326596018,1.8227072326776037,2.0992161871579604,0.4823493544983586,1.8782952264945212,0.43804914467340683,0.23321634346637923,0.4540971469004247,-0.07513298306199001
2.5,1.0,1.0,1.0,20,796,1.2262046591500027,2.9965236456572524,1.7703189865072497,1.5744128307727991,1.7962996150386528,2.065038972215685,0.4906261414428861,1.861537986722901,0.44127776418009845,0.2370500990726142,0.7415490740072503,0.020430366254363896
2.5,1.0,1.0,1.0,20,797,1.256591234264235,2.3098307122505393,1.0532394779863044,1.5581485541525646,1.790623686669203,1.971999280740528,0.4138507265879634,1.7979181780472466,0.3160950672821291,0.17581170886510866,0.08294401343695071,-1.0450630526555529
2.5,1.0,1.0,1.0,20,798,1.2701993201172628,2.80630514632079,1.5361058262035274,1.5255875203882454,1.8528273638333141,2.18623797639041,0.6606504560021647,1.8930396217519772,0.4476153665272409,0.23645324766788567,0.41763647364419476,-1.0595998104594286
2.5,1.0,1.0,1.0,20,799,1.3290680870817668,3.1483918119330676,1.8193237248513008,1.6923875697181847,1.9257815698973968,2.3345186586865077,0.6421310889683229,2.011244276427622,0.42823705449924315,0.21292145340986576,0.7303989672065547,0.15359308452961562
2.5,1.0,1.0,1.0,20,800,1.1472198242819998,2.947807376397809,1.8005875521158092,1.7100617485229355,1.8432830373707185,2.222666895203997,0.5126051466810615,1.923801613660445,0.4447750433403686,0.23119589888174005,0.2679717656841346,-0.4652583018535128
2.5,1.0,1.0,1.0,20,801,1.1752129253812273,3.0025323601904677,1.8273194348092403,1.4765189453629417,1.7676440890638316,2.0273255806155293,0.5508066352525876,1.8162622600926135,0.43856934013658355,0.24146806866659243,0.8144909676990327,0.38440263567199295
2.5,1.0,1.0,1.0,20,802,1.239902876668944,2.4595314218004116,1.2196285451314677,1.5559067814853336,1.8748518277774668,2.1366053897118595,0.580698608226526,1.8485198263199725,0.3648242715280789,0.19736021563499803,-0.11650970957640742,-1.2606322512582675
2.5,1.0,1.0,1.0,20,803,1.3137227975154964,2.7715512252118017,1.4578284276963054,1.7497636235823926,1.905109529736361,2.134306519710631,0.38454289612823844,1.9446291198689007,0.3352342440016445,0.1723898097464696,0.47681965074036137,0.00010354065282758285
2.5,1.0,1.0,1.0,20,804,1.3315702620835623,2.785148483435156,1.4535782213515935,1.4753853652436253,2.018622547779148,2.2472872515695013,0.771901886325876,1.9600816337162896,0.48716357787344244,0.24854249409489468,0.2912158602113824,-1.2661641224773565
2.5,1.0,1.0,1.0,20,805,1.3224936224058699,2.583834353581672,1.261340731175802,1.6933122311205895,1.8831096333163395,2.2137427807130763,0.5204305495924868,1.9331419858800227,0.3791448186218939,0.19612880036294703,0.14914996213866955,-1.1903053047974566
2.5,1.0,1.0,1.0,20,806,1.1197138931015733,2.472640251148405,1.3529263580468316,1.5365240845698986,1.8104260450125471,2.0890692146017944,0.5525451300318958,1.7906732615384566,0.37704140265896224,0.21055845907646334,-0.09202736494316284,-0.9806627342553855
2.5,1.0,1.0,1.0,20,807,1.3058058290890517,2.505259831083114,1.1994540019940623,1.5923053944363101,1.840242704601072,2.235815219362329,0.6435098249260187,1.8870579861335148,0.3807728200367544,0.20178119741669326,0.11808016889254647,-1.3852601509223637
2.5,1.0,1.0,1.0,20,808,1.289035821908041,2.3823257521909715,1.0932899302829306,1.6351776487506933,1.7522161103178577,2.1137144904767156,0.4785368417260223,1.8149882930812793,0.3313381306235078,0.18255662137687945,0.06282754813977343,-1.2815982955278322
2.5,1.0,1.0,1.0,20,809,1.0603651418542104,2.104747017504148,1.0443818756499377,1.481584975886713,1.6915277255857326,1.828775910077853,0.3471909341911399,1.691958580083845,0.27873086509132666,0.16473858661334023,-0.2570008020138147,-0.6233433176009835
2.5,1.0,1.0,1.0,20,810,1.3246586244338268,2.5159645925639134,1.1913059681300866,1.5117833241582943,1.7509774143809262,1.8799097088130323,0.368126384654738,1.7548771423725842,0.3363031253783578,0.19163912803814737,0.5756927811542607,-0.4507366661585692
2.5,1.0,1.0,1.0,20,811,1.2620768015842128,2.759604552014105,1.4975277504298923,1.5841862294552342,1.903969135764269,2.15353548527474,0.5693492558195059,1.9248534119233582,0.43898351789829343,0.22806075266773218,0.3051861314558475,-1.0297691265747033
2.5,1.0,1.0,1.0,20,812,1.1693190194474947,2.2674931213754963,1.0981741019280016,1.4760914513856775,1.7569776104879724,1.9681140173790326,0.49202256599335503,1.755524987665471,0.3205636478733156,0.18260272575191705,-0.15816052268459493,-1.1846033528830209
2.5,1.0,1.0,1.0,20,813,1.1627199479650872,2.879569482519407,1.71684953455432,1.5724455824881538,1.835079111112426,2.1678841437328242,0.5954385612446704,1.8832779540431186,0.47259237760473716,0.25094138472239397,0.269257424654821,-0.789645655081221
2.5,1.0,1.0,1.0,20,814,1.1231050115882253,2.483439275708606,1.3603342641203806,1.5932664732110384,1.8100272532296793,1.958952933054758,0.3656864598437195,1.7733791809156454,0.32221407272531744,0.1816949675471826,0.020390904850321512,-0.3439932071716685
2.5,1.0,1.0,1.0,20,815,1.3213079546281228,2.8569534871169147,1.5356455324887919,1.485295663795586,1.9643249684221609,2.2356855071399115,0.7503898433443255,1.9484040763197243,0.47263308591480874,0.24257446987462153,0.13169389212575747,-1.3065740559733257
2.5,1.0,1.0,1.0,20,816,1.2608097604310626,3.308805106179826,2.047995345748763,1.7917440170206342,1.9806963116980973,2.18281854757097,0.3910745305503358,2.000505529916012,0.44775709696359717,0.22382197412990681,0.877491630135497,1.5215430329412793
2.5,1.0,1.0,1.0,20,817,1.3355686669560818,2.9073627618307105,1.5717940948746287,1.6439052799178362,1.7550239321548875,1.9369677692461817,0.29306248932834555,1.8724285863310854,0.40512584408225477,0.21636384267988304,1.4115039167838295,1.3516504956823123
2.5,1.0,1.0,1.0,20,818,1.3686462565865014,2.6977611729708704,1.329114916384369,1.6362518158816026,2.0197674478909025,2.2902731292220686,0.654021313340466,1.9895151176570145,0.40552383315254625,0.2038304859076005,0.02586023060808933,-1.4466271092680814
2.5,1.0,1.0,1.0,20,819,1.1705413075226758,2.598024147954437,1.427482840431761,1.6776200809051782,1.8652197211764658,2.1446218239221926,0.46700174301701436,1.871488251565136,0.3926253400049767,0.20979310966906786,-0.018727509034838486,-0.9651362278323896
2.5,1.0,1.0,1.0,20,820,1.3109536979853755,2.964680849108494,1.6537271511231186,1.6301606053294548,1.7827538967264847,2.121304605965219,0.49114400063576436,1.8962756211108887,0.40979203867775793,0.21610362655914483,0.9016440055333625,0.16496214001387965
2.5,1.0,1.0,1.0,20,821,1.5950589510243969,2.5519361682269976,0.9568772172026008,1.8778878636184286,2.072122260653971,2.2436489149600947,0.36576105134166603,2.0863007721240328,0.2539836404067376,0.12173874630174274,0.15864633394309627,-0.8906280887338154
2.5,1.0,1.0,1.0,20,822,1.3682305902305418,2.836693340535079,1.4684627503045373,1.7139072317677018,1.8834830307968848,2.024624004050055,0.3107167722823534,1.9045006887313236,0.3403023573271473,0.1786832419335267,0.8514025499798524,0.6639691961933591
2.5,1.0,1.0,1.0,20,823,1.2697251465017156,2.9122895215150404,1.6425643750133248,1.544316810924166,1.728858608125728,2.212803220111743,0.6684864091875771,1.8696003077908159,0.4229798755768062,0.2262408033493607,0.6733395115048998,-0.47536693071568825
2.5,1.0,1.0,1.0,20,824,1.2012614096817171,2.490279809138428,1.2890183994567108,1.5408421160334487,1.7013530829311754,2.0605510702876395,0.5197089542541908,1.780035284158346,0.354511786226179,0.1991599769854016,0.15819674556903554,-0.9939515846755542
2.5,1.0,1.0,1.0,20,825,1.2073324485739891,2.3425384662043953,1.1352060176304062,1.515958158169027,1.7617328056800046,2.0152233279630707,0.4992651697940438,1.7682690203553595,0.3362387428175907,0.190151350810873,0.028015952039510107,-1.0920057272816845
2.5,1.0,1.0,1.0,20,826,1.2209138844548741,2.36337358989021,1.142459705435336,1.5549957043171276,1.748769108771687,2.0889177566873642,0.5339220523702366,1.8032549513957072,0.36914389861947194,0.20470976571214017,0.11871971468673007,-1.30869634660087
2.5,1.0,1.0,1.0,20,827,1.3296314641386762,2.991222123403102,1.6615906592644258,1.570976354544285,1.9295731868755086,2.171629848805423,0.6006534942611381,1.9086286889049393,0.40437016935266024,0.21186424143329022,0.6300810190667694,0.21451404318425915
2.5,1.0,1.0,1.0,20,828,1.1786617983789185,2.7221747348118526,1.543512936432934,1.640124847649544,1.7983946336124679,2.2018254004436333,0.5617005527940893,1.8631681100244915,0.4106183383686784,0.2203871653660285,0.25115079411786384,-0.748345939214853
2.5,1.0,1.0,1.0,20,829,1.288957257074496,3.156064835585689,1.8671075785111928,1.484161240638487,1.710367621537626,2.181354519065855,0.697193278427368,1.888754020628778,0.519761847430052,0.27518768550762374,0.9723949173773574,-0.06776361464379033
2.5,1.0,1.0,1.0,20,830,1.2592826728991464,2.3701645542577037,1.1108818813585573,1.6205947084414154,1.911199336880773,2.0956196585613007,0.4750249501198853,1.865633029863347,0.31477018205887086,0.16872030941793895,-0.33955708288281883,-1.1151842630198678
2.5,1.0,1.0,1.0,20,831,1.27731123658412,2.849399379560779,1.5720881429766589,1.7551113434625063,2.0020994402328336,2.2597740882073603,0.504662744744854,2.0456364098643394,0.4144202021138093,0.2025874197953352,0.20815587070267744,-0.6498448977690661
2.5,1.0,1.0,1.0,20,832,1.2510829307070535,2.86149739964509,1.6104144689380364,1.4994701669436048,1.8804227155637323,2.1641262395621776,0.6646560726185728,1.8993473661886238,0.45149644744688816,0.23771136100970072,0.35234157526891086,-0.9900113990656401
2.5,1.0,1.0,1.0,20,833,1.182390226952919,2.7537552106027006,1.5713649836497816,1.74832858905393,2.0070054775883275,2.1941566470976315,0.4458280580437015,1.9610114290998695,0.3939299947317629,0.20088102949638698,-0.11517412212212914,-0.6559972812177564
2.5,1.0,1.0,1.0,20,834,1.231215615789883,2.480224889632316,1.249009273842433,1.6369536991039126,1.91527414575084,2.1514586348759597,0.514504935772047,1.8824202686722404,0.35487553584770337,0.188520885454561,-0.1717445179278648,-1.11213749881876
